setting,seed,method,onmi,modularity,f1,acc_all,acc_clean,acc_bad,auroc_agree,dprime,ovl,agree_mean,agree_sd,agree_gt08,alpha_mean,conf_mean,n_both,n_bad,eff_rank,n_comp,cv_corr,train_corr,cv_cos,train_cos,cv_cos_sd,cv_cos_gt08,note,error,secs
mis~B|fakeddit_real_lcc|q0.4,3,nf|r2|c8,0.010282944139116568,0.34466884074190557,0.23224944938349737,0.3277027027027027,0.32972972972972975,0.3194444444444444,0.5908158158158159,0.2468671485439803,0.9483233233233233,0.9959845911602022,0.011701118350656426,1.0,0.674949648068644,0.7499280686694914,586,216,293,8,,,,,,,,,1.28
mis~B|fakeddit_real_lcc|q0.4,3,nf|r2|c16,0.07762633790230655,0.4259222356575973,0.14852974930504192,0.44425675675675674,0.4810810810810811,0.3888888888888889,0.6140015015015016,0.08374617669218892,0.8782032032032032,0.9952575802813428,0.011729004574962247,1.0,0.6747714050509647,0.7496734357870924,586,216,293,16,,,,,,,,,2.23
mis~B|fakeddit_real_lcc|q0.4,3,nf|r4|c4,0.059173486184777024,0.3101553642609067,0.29983232790579323,0.30743243243243246,0.33513513513513515,0.25925925925925924,0.5254754754754755,0.045642236339443164,0.8921921921921923,0.7976178764659263,0.23733668871440733,0.658703071672355,0.5712027156998384,0.6017181652854834,586,216,146,4,,,,,,,,,0.36
mis~B|fakeddit_real_lcc|q0.4,3,nf|r4|c8,0.06822801018862967,0.4326354750263219,0.20168934945949424,0.44932432432432434,0.4837837837837838,0.39814814814814814,0.523998998998999,0.012935666899238711,0.8268018018018017,0.7864622992410478,0.1895641217334382,0.6177474402730375,0.5612502871207746,0.5875004101725352,586,216,146,8,,,,,,,,,0.51
mis~B|fakeddit_real_lcc|q0.4,3,nf|r4|c16,0.1854890772375717,0.49997802745445374,0.29591903051058427,0.49155405405405406,0.5108108108108108,0.4675925925925926,0.5223723723723723,0.028269744483340072,0.8594344344344345,0.769065916053143,0.16257864436417582,0.5409556313993175,0.5494384303909445,0.5706263291299208,586,216,146,16,,,,,,,,,0.74
mis~B|fakeddit_real_lcc|q0.4,3,nf|r8|c4,0.1503652648045153,0.5881987888900794,0.35272172028033416,0.41216216216216217,0.4027027027027027,0.42592592592592593,0.5741116116116116,0.22351005735720347,0.8081331331331332,0.5805555556399314,0.3878744326288205,0.36177474402730375,0.46689325816312255,0.45270465451874653,586,216,73,4,,,,,,,,,0.31
mis~B|fakeddit_real_lcc|q0.4,3,nf|r8|c8,0.1868562412669268,0.7557232534744109,0.3543255878379539,0.3885135135135135,0.37567567567567567,0.4074074074074074,0.5572197197197197,0.14782753644377034,0.8131381381381382,0.5881947762646572,0.2647430422845936,0.21331058020477817,0.4427411990216786,0.41820171288811225,586,216,73,8,,,,,,,,,0.34
mis~B|fakeddit_real_lcc|q0.4,3,nf|r8|c16,0.15460594450247367,0.72637908504688,0.3209296740024298,0.34459459459459457,0.35405405405405405,0.32407407407407407,0.5458833833833834,0.12764167353314954,0.8363863863863864,0.5613548163924494,0.20261613759876204,0.06484641638225255,0.4134748491415772,0.3763926416308247,586,216,73,16,,,,,,,,,0.42
mis~B|fakeddit_real_lcc|q0.4,3,nf|r16|c4,0.1702162694620477,0.6438946037911636,0.35767555212555296,0.41385135135135137,0.41621621621621624,0.4074074074074074,0.5775025025025026,0.2069594508226335,0.7522272272272272,0.4338131900135797,0.4440080400456552,0.2235494880546075,0.4071542515754029,0.36736321653628984,586,216,36,4,,,,,,,,,0.22
mis~B|fakeddit_real_lcc|q0.4,3,nf|r16|c8,0.19580412269342373,0.7291670448754468,0.3424058757278565,0.3935810810810811,0.35945945945945945,0.4444444444444444,0.5829704704704705,0.23949165946172737,0.7792542542542543,0.42399705278114325,0.3162639710538403,0.09556313993174062,0.36474411641132054,0.30677730915902934,586,216,36,8,,,,,,,,,0.25
mis~B|fakeddit_real_lcc|q0.4,3,nf|r16|c16,0.19643332280202275,0.7476674152023268,0.33675941647100854,0.3935810810810811,0.35945945945945945,0.4444444444444444,0.6208708708708709,0.40526729015203766,0.7244994994994995,0.37142393440496396,0.25160260298107495,0.025597269624573378,0.3241861353235066,0.24883733617643802,586,216,36,16,,,,,,,,,0.25
mis~B|fakeddit_real_lcc|q0.4,3,nf|r32|c4,0.1939330495577649,0.724119772188368,0.3373916606261742,0.3902027027027027,0.3567567567567568,0.4398148148148148,0.6324074074074074,0.4245449648535948,0.6993493493493493,0.30831656014819797,0.4945041415533526,0.189419795221843,0.3695916526037219,0.3137023608624599,586,216,18,4,,,,,,,,,0.2
mis~B|fakeddit_real_lcc|q0.4,3,nf|r32|c8,0.19291943705158632,0.7243816005156628,0.33460707568028014,0.3902027027027027,0.3567567567567568,0.4398148148148148,0.6685935935935935,0.5984478103369648,0.7221721721721722,0.28602708989438763,0.3639496007263678,0.05460750853242321,0.32248297235014023,0.2464042462144861,586,216,18,8,,,,,,,,,0.26
mis~B|fakeddit_real_lcc|q0.4,3,nf|r32|c16,0.19998572992039754,0.7442198301121722,0.33985358228456697,0.3935810810810811,0.35945945945945945,0.4444444444444444,0.6809559559559559,0.6554972198530105,0.7059559559559558,0.19689226007493962,0.26882121787594276,0.0017064846416382253,0.27082587153487386,0.17260838790696265,586,216,18,16,,,,,,,,,0.22
mis~B|fakeddit_real_lcc|q0.4,3,nf|r64|c4,0.19390579411175102,0.7205550720895959,0.34819304365234965,0.3902027027027027,0.3567567567567568,0.4398148148148148,0.6800425425425425,0.6132748671902106,0.6920670670670671,0.24678468535475118,0.5066004143019117,0.16040955631399317,0.353065126031545,0.2900930371879215,586,216,9,4,,,,,,,,,0.22
mis~B|fakeddit_real_lcc|q0.4,3,nf|r64|c8,0.20867877520803324,0.7672854412991348,0.3750987324424007,0.3918918918918919,0.35945945945945945,0.4398148148148148,0.7183183183183183,0.8009097878497441,0.614064064064064,0.18952960161522636,0.372873271903441,0.04436860068259386,0.29647159362437614,0.20924513374910872,586,216,9,8,,,,,,,,,0.22
mis~B|fakeddit_real_lcc|q0.4,3,nf|r64|c16,,,,,,,,,,,,,,,,,9,,,,,,,,skip:eff_rank<common_dim,,0.0
mis~B|fakeddit_real_lcc|q0.4,3,rob|r4|c8,0.20539087589773286,0.7079370302872856,0.40659854180426686,0.46452702702702703,0.4594594594594595,0.4722222222222222,0.523998998998999,0.012935666899238711,0.8268018018018017,0.7864622992410478,0.1895641217334382,0.6177474402730375,0.5612502871207746,0.5875004101725352,586,216,146,8,,,,,,,,,0.51
mis~B|fakeddit_real_lcc|q0.4,3,rob|r16|c8,0.2049439912281643,0.7221919130515416,0.35939061177949366,0.3902027027027027,0.3567567567567568,0.4398148148148148,0.5829704704704705,0.23949165946172737,0.7792542542542543,0.42399705278114325,0.3162639710538403,0.09556313993174062,0.36474411641132054,0.30677730915902934,586,216,36,8,,,,,,,,,0.28
mis~B|fakeddit_real_lcc|q0.4,3,rob|r64|c8,0.19135046785435317,0.7170940259732628,0.341552884243147,0.3935810810810811,0.35945945945945945,0.4444444444444444,0.7183183183183183,0.8009097878497441,0.614064064064064,0.18952960161522636,0.372873271903441,0.04436860068259386,0.29647159362437614,0.20924513374910872,586,216,9,8,,,,,,,,,0.22
mis~B|fakeddit_real_lcc|q0.4,3,ac_self|r2,0.019598584465815305,0.16086846226845214,0.13797252447668493,0.40540540540540543,0.43783783783783786,0.3425925925925926,0.5908158158158159,0.2468671485439803,0.9483233233233233,0.9959845911602022,0.011701118350656426,1.0,0.674949648068644,0.7499280686694914,586,216,293,8,,,,,,,alpha=0.675,,1.28
mis~B|fakeddit_real_lcc|q0.4,3,ac_self|r4,0.056882642567070096,0.3796655733095356,0.21732373910502015,0.36655405405405406,0.37567567567567567,0.35185185185185186,0.523998998998999,0.012935666899238711,0.8268018018018017,0.7864622992410478,0.1895641217334382,0.6177474402730375,0.5612502871207746,0.5875004101725352,586,216,146,8,,,,,,,alpha=0.561,,0.5
mis~B|fakeddit_real_lcc|q0.4,3,ac_self|r16,0.1831682608243692,0.7060483299693594,0.3553894358731309,0.3783783783783784,0.3783783783783784,0.375,0.5829704704704705,0.23949165946172737,0.7792542542542543,0.42399705278114325,0.3162639710538403,0.09556313993174062,0.36474411641132054,0.30677730915902934,586,216,36,8,,,,,,,alpha=0.365,,0.27
mis~B|fakeddit_real_lcc|q0.4,3,ac_self|r64,0.19912807731768256,0.7169026100644099,0.3461689302067767,0.3918918918918919,0.35945945945945945,0.4398148148148148,0.7183183183183183,0.8009097878497441,0.614064064064064,0.18952960161522636,0.372873271903441,0.04436860068259386,0.2964715936243762,0.20924513374910872,586,216,9,8,,,,,,,alpha=0.296,,0.22
mis~B|fakeddit_real_lcc|q0.4,3,ac_fixed|r2,0.07184211021407483,0.42320115538395403,0.16363710077729268,0.44256756756756754,0.4837837837837838,0.375,0.5908158158158159,0.2468671485439803,0.9483233233233233,0.9959845911602022,0.011701118350656426,1.0,0.5612502871207746,0.7499280686694914,586,216,293,8,,,,,,,alpha=0.561,,1.48
mis~B|fakeddit_real_lcc|q0.4,3,ac_fixed|r4,0.056882642567070096,0.3796655733095356,0.21732373910502015,0.36655405405405406,0.37567567567567567,0.35185185185185186,0.523998998998999,0.012935666899238711,0.8268018018018017,0.7864622992410478,0.1895641217334382,0.6177474402730375,0.5612502871207746,0.5875004101725352,586,216,146,8,,,,,,,alpha=0.561,,0.03
mis~B|fakeddit_real_lcc|q0.4,3,ac_fixed|r16,0.16180034191372195,0.6234903639864976,0.33557139101888733,0.4341216216216216,0.42702702702702705,0.4398148148148148,0.5829704704704705,0.23949165946172737,0.7792542542542543,0.42399705278114325,0.3162639710538403,0.09556313993174062,0.5612502871207746,0.30677730915902934,586,216,36,8,,,,,,,alpha=0.561,,0.24
mis~B|fakeddit_real_lcc|q0.4,3,ac_fixed|r64,0.20300545190768937,0.6867471189468858,0.3830526096713147,0.44256756756756754,0.44594594594594594,0.4351851851851852,0.7183183183183183,0.8009097878497441,0.614064064064064,0.18952960161522636,0.372873271903441,0.04436860068259386,0.5612502871207746,0.20924513374910872,586,216,9,8,,,,,,,alpha=0.561,,0.22
mis~B|fakeddit_real_lcc|q0.4,3,ref:alpha05,0.15669910245207852,0.7183486180982815,0.3314843591082582,0.3935810810810811,0.3810810810810811,0.4074074074074074,,,,,,,,,,,,,,,,,,,,,0.55
mis~B|fakeddit_real_lcc|q0.4,3,ref:concat05,0.14340342010364315,0.5921225351907894,0.38398411957658235,0.49155405405405406,0.4972972972972973,0.48148148148148145,,,,,,,,,,,,,,,,,,,,,0.61
mis~B|fakeddit_real_lcc|q0.4,3,ref:spectral,0.5045798112372762,0.617833316724211,0.6096217028413479,0.7195945945945946,0.7081081081081081,0.7407407407407407,,,,,,,,,,,,,,,,,,,,,0.08
mis~B|fakeddit_real_lcc|q0.4,3,ref:kmeans_content,0.09881316146790653,0.21002202606318174,0.2638885146080636,0.44932432432432434,0.5459459459459459,0.28703703703703703,,,,,,,,,,,,,,,,,,,,,0.2
mis~B|fakeddit_real_lcc|q0.4,3,ref:louvain,0.3132431794118209,0.9112186617370746,0.6275532403387196,0.3260135135135135,0.327027027027027,0.32407407407407407,,,,,,,,,,,,,,,,,,,,,0.09
mis~B|fakeddit_real_lcc|q0.4,3,ref:structure_only,0.17424113339564118,0.7151088831451291,0.2385443872244508,0.32263513513513514,0.31351351351351353,0.3472222222222222,,,,,,,,,,,,,,,,,,,,,0.06
mis~B|fakeddit_real_lcc|q0.4,4,nf|r2|c4,0.0014335075981211087,0.05131702878342837,0.20857587253856183,0.24324324324324326,0.2735294117647059,0.1910569105691057,0.5718197034911525,0.16744624464114136,0.9106647537063606,0.997309102739905,0.007567842985232823,1.0,0.675377260857244,0.7505389440817772,586,246,293,4,,,,,,,,,1.02
mis~B|fakeddit_real_lcc|q0.4,4,nf|r2|c8,0.009612078018416792,0.12688509603926243,0.16809469840185334,0.32094594594594594,0.29705882352941176,0.35772357723577236,0.6018292682926829,0.13777896083819463,0.8929459588713534,0.9961030930860364,0.00959613758358272,1.0,0.6750377694267203,0.7500539563238863,586,246,293,8,,,,,,,,,1.26
mis~B|fakeddit_real_lcc|q0.4,4,nf|r2|c16,0.02623774946387558,0.21228803737084018,0.15393973262875563,0.3969594594594595,0.4264705882352941,0.3617886178861789,0.6267097082735533,0.06365091750944364,0.866905786704926,0.9942424823275375,0.014165580188718607,1.0,0.6744364320130993,0.7491949028758561,586,246,293,16,,,,,,,,,2.08
mis~B|fakeddit_real_lcc|q0.4,4,nf|r4|c4,0.025903612512978347,0.20993194387326905,0.2038686727015531,0.33614864864864863,0.3176470588235294,0.3617886178861789,0.4885939741750359,0.08414969816937627,0.8475848876135821,0.7840416805541801,0.2548315022744576,0.6655290102389079,0.5660016746370412,0.5942881066243447,586,246,146,4,,,,,,,,,0.44
mis~B|fakeddit_real_lcc|q0.4,4,nf|r4|c8,0.1093180572130934,0.4498172594281139,0.1600301985995446,0.4543918918918919,0.45,0.46747967479674796,0.5307986609277857,0.042084308748381004,0.8604256336681013,0.7926821239922727,0.17460061496517654,0.6348122866894198,0.5653443068252731,0.5933490097503903,586,246,146,8,,,,,,,,,0.53
mis~B|fakeddit_real_lcc|q0.4,4,nf|r4|c16,0.09904476548319863,0.4668596706151605,0.1549234084890254,0.46452702702702703,0.46176470588235297,0.47560975609756095,0.556934481109517,0.0561279579458945,0.8230272596843615,0.773557646475171,0.1540686500593933,0.5580204778156996,0.5527492540080285,0.5753560771543265,586,246,146,16,,,,,,,,,0.78
mis~B|fakeddit_real_lcc|q0.4,4,nf|r8|c4,0.15302637612501013,0.5920866294046341,0.3232922524379143,0.40202702702702703,0.40588235294117647,0.3902439024390244,0.5161645145863224,0.04907288615755091,0.8184361549497847,0.5742032035122762,0.36747573193065247,0.34982935153583616,0.4576701201181084,0.4395287430258692,586,246,73,4,,,,,,,,,0.27
