exp,dataset,variant,seed,cond,metric,value
C,fakeddit,robust,-1,pair2-4,rule_threshold_absdiff,0.011111111111111115
C,fakeddit,robust,-1,pair2-4,old_rule_same_dominant,0.8
C,fakeddit,robust,-1,pair3-4,ari,0.8887960023894909
C,fakeddit,robust,-1,pair3-4,old_same_type,0.7775
C,fakeddit,robust,-1,pair3-4,new_same_share_bin,0.805
C,fakeddit,robust,-1,pair3-4,new_same_content_agrees,0.8866666666666667
C,fakeddit,robust,-1,pair3-4,new_same_flip_content,0.89
C,fakeddit,robust,-1,pair3-4,new_same_type,0.7333333333333333
C,fakeddit,robust,-1,pair3-4,new_same_type_structure,0.7525
C,fakeddit,robust,-1,pair3-4,rule_pred_agreement,0.8508333333333333
C,fakeddit,robust,-1,pair3-4,rule_pred_agreement_both_covered,0.9198868991517436
C,fakeddit,robust,-1,pair3-4,rule_threshold_absdiff,0.02
C,fakeddit,robust,-1,pair3-4,old_rule_same_dominant,0.8
C,fakeddit,robust,-1,c|fakeddit|robust,_done,5
C,fakeddit_real_lcc,default,-1,pair0-1,ari,0.8731242094588253
C,fakeddit_real_lcc,default,-1,pair0-1,old_same_type,0.6469594594594594
C,fakeddit_real_lcc,default,-1,pair0-1,new_same_share_bin,0.8952702702702703
C,fakeddit_real_lcc,default,-1,pair0-1,new_same_content_agrees,0.8986486486486487
C,fakeddit_real_lcc,default,-1,pair0-1,new_same_flip_content,0.9155405405405406
C,fakeddit_real_lcc,default,-1,pair0-1,new_same_type,0.7837837837837838
C,fakeddit_real_lcc,default,-1,pair0-1,new_same_type_structure,0.8141891891891891
C,fakeddit_real_lcc,default,-1,pair0-1,rule_pred_agreement,0.9966216216216216
C,fakeddit_real_lcc,default,-1,pair0-1,rule_pred_agreement_both_covered,1.0
C,fakeddit_real_lcc,default,-1,pair0-1,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,default,-1,pair0-1,old_rule_same_dominant,0.8
C,fakeddit_real_lcc,default,-1,pair0-2,ari,0.45006271521255603
C,fakeddit_real_lcc,default,-1,pair0-2,old_same_type,0.6368243243243243
C,fakeddit_real_lcc,default,-1,pair0-2,new_same_share_bin,0.7736486486486487
C,fakeddit_real_lcc,default,-1,pair0-2,new_same_content_agrees,0.7533783783783784
C,fakeddit_real_lcc,default,-1,pair0-2,new_same_flip_content,0.8682432432432432
C,fakeddit_real_lcc,default,-1,pair0-2,new_same_type,0.6047297297297297
C,fakeddit_real_lcc,default,-1,pair0-2,new_same_type_structure,0.6114864864864865
C,fakeddit_real_lcc,default,-1,pair0-2,rule_pred_agreement,0.6858108108108109
C,fakeddit_real_lcc,default,-1,pair0-2,rule_pred_agreement_both_covered,0.6916524701873935
C,fakeddit_real_lcc,default,-1,pair0-2,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,default,-1,pair0-2,old_rule_same_dominant,0.2
C,fakeddit_real_lcc,default,-1,pair0-3,ari,0.6093793732021039
C,fakeddit_real_lcc,default,-1,pair0-3,old_same_type,0.652027027027027
C,fakeddit_real_lcc,default,-1,pair0-3,new_same_share_bin,0.7956081081081081
C,fakeddit_real_lcc,default,-1,pair0-3,new_same_content_agrees,0.8074324324324325
C,fakeddit_real_lcc,default,-1,pair0-3,new_same_flip_content,0.8783783783783784
C,fakeddit_real_lcc,default,-1,pair0-3,new_same_type,0.660472972972973
C,fakeddit_real_lcc,default,-1,pair0-3,new_same_type_structure,0.668918918918919
C,fakeddit_real_lcc,default,-1,pair0-3,rule_pred_agreement,0.8496621621621622
C,fakeddit_real_lcc,default,-1,pair0-3,rule_pred_agreement_both_covered,0.8539898132427843
C,fakeddit_real_lcc,default,-1,pair0-3,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,default,-1,pair0-3,old_rule_same_dominant,0.6
C,fakeddit_real_lcc,default,-1,pair0-4,ari,0.8414078219135105
C,fakeddit_real_lcc,default,-1,pair0-4,old_same_type,0.5962837837837838
C,fakeddit_real_lcc,default,-1,pair0-4,new_same_share_bin,0.8192567567567568
C,fakeddit_real_lcc,default,-1,pair0-4,new_same_content_agrees,0.8547297297297297
C,fakeddit_real_lcc,default,-1,pair0-4,new_same_flip_content,0.8969594594594594
C,fakeddit_real_lcc,default,-1,pair0-4,new_same_type,0.6993243243243243
C,fakeddit_real_lcc,default,-1,pair0-4,new_same_type_structure,0.706081081081081
C,fakeddit_real_lcc,default,-1,pair0-4,rule_pred_agreement,0.9983108108108109
C,fakeddit_real_lcc,default,-1,pair0-4,rule_pred_agreement_both_covered,1.0
C,fakeddit_real_lcc,default,-1,pair0-4,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,default,-1,pair0-4,old_rule_same_dominant,0.8
C,fakeddit_real_lcc,default,-1,pair1-2,ari,0.44731824026744643
C,fakeddit_real_lcc,default,-1,pair1-2,old_same_type,0.6875
C,fakeddit_real_lcc,default,-1,pair1-2,new_same_share_bin,0.8277027027027027
C,fakeddit_real_lcc,default,-1,pair1-2,new_same_content_agrees,0.777027027027027
C,fakeddit_real_lcc,default,-1,pair1-2,new_same_flip_content,0.8918918918918919
C,fakeddit_real_lcc,default,-1,pair1-2,new_same_type,0.6807432432432432
C,fakeddit_real_lcc,default,-1,pair1-2,new_same_type_structure,0.6807432432432432
C,fakeddit_real_lcc,default,-1,pair1-2,rule_pred_agreement,0.6858108108108109
C,fakeddit_real_lcc,default,-1,pair1-2,rule_pred_agreement_both_covered,0.6916524701873935
C,fakeddit_real_lcc,default,-1,pair1-2,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,default,-1,pair1-2,old_rule_same_dominant,0.0
C,fakeddit_real_lcc,default,-1,pair1-3,ari,0.6339593150978394
C,fakeddit_real_lcc,default,-1,pair1-3,old_same_type,0.6486486486486487
C,fakeddit_real_lcc,default,-1,pair1-3,new_same_share_bin,0.8631756756756757
C,fakeddit_real_lcc,default,-1,pair1-3,new_same_content_agrees,0.8547297297297297
C,fakeddit_real_lcc,default,-1,pair1-3,new_same_flip_content,0.918918918918919
C,fakeddit_real_lcc,default,-1,pair1-3,new_same_type,0.7533783783783784
C,fakeddit_real_lcc,default,-1,pair1-3,new_same_type_structure,0.7533783783783784
C,fakeddit_real_lcc,default,-1,pair1-3,rule_pred_agreement,0.8496621621621622
C,fakeddit_real_lcc,default,-1,pair1-3,rule_pred_agreement_both_covered,0.8539898132427843
C,fakeddit_real_lcc,default,-1,pair1-3,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,default,-1,pair1-3,old_rule_same_dominant,0.4
C,fakeddit_real_lcc,default,-1,pair1-4,ari,0.8915957018070382
C,fakeddit_real_lcc,default,-1,pair1-4,old_same_type,0.6706081081081081
C,fakeddit_real_lcc,default,-1,pair1-4,new_same_share_bin,0.9003378378378378
C,fakeddit_real_lcc,default,-1,pair1-4,new_same_content_agrees,0.8817567567567568
C,fakeddit_real_lcc,default,-1,pair1-4,new_same_flip_content,0.9510135135135135
C,fakeddit_real_lcc,default,-1,pair1-4,new_same_type,0.7989864864864865
C,fakeddit_real_lcc,default,-1,pair1-4,new_same_type_structure,0.7989864864864865
C,fakeddit_real_lcc,default,-1,pair1-4,rule_pred_agreement,0.9983108108108109
C,fakeddit_real_lcc,default,-1,pair1-4,rule_pred_agreement_both_covered,1.0
C,fakeddit_real_lcc,default,-1,pair1-4,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,default,-1,pair1-4,old_rule_same_dominant,1.0
C,fakeddit_real_lcc,default,-1,pair2-3,ari,0.5953235693578168
C,fakeddit_real_lcc,default,-1,pair2-3,old_same_type,0.6452702702702703
C,fakeddit_real_lcc,default,-1,pair2-3,new_same_share_bin,0.9037162162162162
C,fakeddit_real_lcc,default,-1,pair2-3,new_same_content_agrees,0.8006756756756757
C,fakeddit_real_lcc,default,-1,pair2-3,new_same_flip_content,0.918918918918919
C,fakeddit_real_lcc,default,-1,pair2-3,new_same_type,0.731418918918919
C,fakeddit_real_lcc,default,-1,pair2-3,new_same_type_structure,0.731418918918919
C,fakeddit_real_lcc,default,-1,pair2-3,rule_pred_agreement,0.8293918918918919
C,fakeddit_real_lcc,default,-1,pair2-3,rule_pred_agreement_both_covered,0.8378839590443686
C,fakeddit_real_lcc,default,-1,pair2-3,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,default,-1,pair2-3,old_rule_same_dominant,0.6
C,fakeddit_real_lcc,default,-1,pair2-4,ari,0.46603691902644134
C,fakeddit_real_lcc,default,-1,pair2-4,old_same_type,0.6402027027027027
C,fakeddit_real_lcc,default,-1,pair2-4,new_same_share_bin,0.8885135135135135
C,fakeddit_real_lcc,default,-1,pair2-4,new_same_content_agrees,0.7736486486486487
C,fakeddit_real_lcc,default,-1,pair2-4,new_same_flip_content,0.9003378378378378
C,fakeddit_real_lcc,default,-1,pair2-4,new_same_type,0.7043918918918919
C,fakeddit_real_lcc,default,-1,pair2-4,new_same_type_structure,0.7077702702702703
C,fakeddit_real_lcc,default,-1,pair2-4,rule_pred_agreement,0.6875
C,fakeddit_real_lcc,default,-1,pair2-4,rule_pred_agreement_both_covered,0.6921768707482994
C,fakeddit_real_lcc,default,-1,pair2-4,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,default,-1,pair2-4,old_rule_same_dominant,0.0
C,fakeddit_real_lcc,default,-1,pair3-4,ari,0.652189440106779
C,fakeddit_real_lcc,default,-1,pair3-4,old_same_type,0.6773648648648649
C,fakeddit_real_lcc,default,-1,pair3-4,new_same_share_bin,0.9256756756756757
C,fakeddit_real_lcc,default,-1,pair3-4,new_same_content_agrees,0.8547297297297297
C,fakeddit_real_lcc,default,-1,pair3-4,new_same_flip_content,0.9307432432432432
C,fakeddit_real_lcc,default,-1,pair3-4,new_same_type,0.8158783783783784
C,fakeddit_real_lcc,default,-1,pair3-4,new_same_type_structure,0.8192567567567568
C,fakeddit_real_lcc,default,-1,pair3-4,rule_pred_agreement,0.8513513513513513
C,fakeddit_real_lcc,default,-1,pair3-4,rule_pred_agreement_both_covered,0.8542372881355932
C,fakeddit_real_lcc,default,-1,pair3-4,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,default,-1,pair3-4,old_rule_same_dominant,0.4
C,fakeddit_real_lcc,default,-1,c|fakeddit_real_lcc|default,_done,5
C,fakeddit_real_lcc,robust,-1,pair0-1,ari,0.9912873129620549
C,fakeddit_real_lcc,robust,-1,pair0-1,old_same_type,0.6469594594594594
C,fakeddit_real_lcc,robust,-1,pair0-1,new_same_share_bin,0.981418918918919
C,fakeddit_real_lcc,robust,-1,pair0-1,new_same_content_agrees,0.9712837837837838
C,fakeddit_real_lcc,robust,-1,pair0-1,new_same_flip_content,0.9915540540540541
C,fakeddit_real_lcc,robust,-1,pair0-1,new_same_type,0.9476351351351351
C,fakeddit_real_lcc,robust,-1,pair0-1,new_same_type_structure,0.9527027027027027
C,fakeddit_real_lcc,robust,-1,pair0-1,rule_pred_agreement,1.0
C,fakeddit_real_lcc,robust,-1,pair0-1,rule_pred_agreement_both_covered,1.0
C,fakeddit_real_lcc,robust,-1,pair0-1,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,robust,-1,pair0-1,old_rule_same_dominant,0.6
C,fakeddit_real_lcc,robust,-1,pair0-2,ari,0.9836389046906966
C,fakeddit_real_lcc,robust,-1,pair0-2,old_same_type,0.6368243243243243
C,fakeddit_real_lcc,robust,-1,pair0-2,new_same_share_bin,0.9679054054054054
C,fakeddit_real_lcc,robust,-1,pair0-2,new_same_content_agrees,0.964527027027027
C,fakeddit_real_lcc,robust,-1,pair0-2,new_same_flip_content,0.9898648648648649
C,fakeddit_real_lcc,robust,-1,pair0-2,new_same_type,0.9341216216216216
C,fakeddit_real_lcc,robust,-1,pair0-2,new_same_type_structure,0.9358108108108109
C,fakeddit_real_lcc,robust,-1,pair0-2,rule_pred_agreement,1.0
C,fakeddit_real_lcc,robust,-1,pair0-2,rule_pred_agreement_both_covered,1.0
C,fakeddit_real_lcc,robust,-1,pair0-2,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,robust,-1,pair0-2,old_rule_same_dominant,0.6
C,fakeddit_real_lcc,robust,-1,pair0-3,ari,0.9838893366977073
C,fakeddit_real_lcc,robust,-1,pair0-3,old_same_type,0.652027027027027
C,fakeddit_real_lcc,robust,-1,pair0-3,new_same_share_bin,0.9881756756756757
C,fakeddit_real_lcc,robust,-1,pair0-3,new_same_content_agrees,0.9797297297297297
C,fakeddit_real_lcc,robust,-1,pair0-3,new_same_flip_content,0.9864864864864865
C,fakeddit_real_lcc,robust,-1,pair0-3,new_same_type,0.9611486486486487
C,fakeddit_real_lcc,robust,-1,pair0-3,new_same_type_structure,0.9695945945945946
C,fakeddit_real_lcc,robust,-1,pair0-3,rule_pred_agreement,0.9881756756756757
C,fakeddit_real_lcc,robust,-1,pair0-3,rule_pred_agreement_both_covered,0.9948979591836735
C,fakeddit_real_lcc,robust,-1,pair0-3,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,robust,-1,pair0-3,old_rule_same_dominant,0.6
C,fakeddit_real_lcc,robust,-1,pair0-4,ari,0.9834236330477995
C,fakeddit_real_lcc,robust,-1,pair0-4,old_same_type,0.5962837837837838
C,fakeddit_real_lcc,robust,-1,pair0-4,new_same_share_bin,0.9780405405405406
C,fakeddit_real_lcc,robust,-1,pair0-4,new_same_content_agrees,0.9712837837837838
C,fakeddit_real_lcc,robust,-1,pair0-4,new_same_flip_content,0.9915540540540541
C,fakeddit_real_lcc,robust,-1,pair0-4,new_same_type,0.9493243243243243
C,fakeddit_real_lcc,robust,-1,pair0-4,new_same_type_structure,0.9510135135135135
C,fakeddit_real_lcc,robust,-1,pair0-4,rule_pred_agreement,1.0
C,fakeddit_real_lcc,robust,-1,pair0-4,rule_pred_agreement_both_covered,1.0
C,fakeddit_real_lcc,robust,-1,pair0-4,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,robust,-1,pair0-4,old_rule_same_dominant,1.0
C,fakeddit_real_lcc,robust,-1,pair1-2,ari,0.9923663480441638
C,fakeddit_real_lcc,robust,-1,pair1-2,old_same_type,0.6875
C,fakeddit_real_lcc,robust,-1,pair1-2,new_same_share_bin,0.9864864864864865
C,fakeddit_real_lcc,robust,-1,pair1-2,new_same_content_agrees,0.9594594594594594
C,fakeddit_real_lcc,robust,-1,pair1-2,new_same_flip_content,0.9915540540540541
C,fakeddit_real_lcc,robust,-1,pair1-2,new_same_type,0.9459459459459459
C,fakeddit_real_lcc,robust,-1,pair1-2,new_same_type_structure,0.9493243243243243
C,fakeddit_real_lcc,robust,-1,pair1-2,rule_pred_agreement,1.0
C,fakeddit_real_lcc,robust,-1,pair1-2,rule_pred_agreement_both_covered,1.0
C,fakeddit_real_lcc,robust,-1,pair1-2,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,robust,-1,pair1-2,old_rule_same_dominant,0.6
C,fakeddit_real_lcc,robust,-1,pair1-3,ari,0.983370373034023
C,fakeddit_real_lcc,robust,-1,pair1-3,old_same_type,0.6486486486486487
C,fakeddit_real_lcc,robust,-1,pair1-3,new_same_share_bin,0.9864864864864865
C,fakeddit_real_lcc,robust,-1,pair1-3,new_same_content_agrees,0.964527027027027
C,fakeddit_real_lcc,robust,-1,pair1-3,new_same_flip_content,0.9881756756756757
C,fakeddit_real_lcc,robust,-1,pair1-3,new_same_type,0.9459459459459459
C,fakeddit_real_lcc,robust,-1,pair1-3,new_same_type_structure,0.9527027027027027
C,fakeddit_real_lcc,robust,-1,pair1-3,rule_pred_agreement,0.9881756756756757
C,fakeddit_real_lcc,robust,-1,pair1-3,rule_pred_agreement_both_covered,0.9948979591836735
C,fakeddit_real_lcc,robust,-1,pair1-3,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,robust,-1,pair1-3,old_rule_same_dominant,0.6
C,fakeddit_real_lcc,robust,-1,pair1-4,ari,0.9920816305182639
C,fakeddit_real_lcc,robust,-1,pair1-4,old_same_type,0.6706081081081081
C,fakeddit_real_lcc,robust,-1,pair1-4,new_same_share_bin,0.9966216216216216
C,fakeddit_real_lcc,robust,-1,pair1-4,new_same_content_agrees,0.9695945945945946
C,fakeddit_real_lcc,robust,-1,pair1-4,new_same_flip_content,0.9898648648648649
C,fakeddit_real_lcc,robust,-1,pair1-4,new_same_type,0.9611486486486487
C,fakeddit_real_lcc,robust,-1,pair1-4,new_same_type_structure,0.9679054054054054
C,fakeddit_real_lcc,robust,-1,pair1-4,rule_pred_agreement,1.0
C,fakeddit_real_lcc,robust,-1,pair1-4,rule_pred_agreement_both_covered,1.0
C,fakeddit_real_lcc,robust,-1,pair1-4,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,robust,-1,pair1-4,old_rule_same_dominant,0.6
C,fakeddit_real_lcc,robust,-1,pair2-3,ari,0.983213499823892
C,fakeddit_real_lcc,robust,-1,pair2-3,old_same_type,0.6452702702702703
C,fakeddit_real_lcc,robust,-1,pair2-3,new_same_share_bin,0.9763513513513513
C,fakeddit_real_lcc,robust,-1,pair2-3,new_same_content_agrees,0.964527027027027
C,fakeddit_real_lcc,robust,-1,pair2-3,new_same_flip_content,0.9932432432432432
C,fakeddit_real_lcc,robust,-1,pair2-3,new_same_type,0.9375
C,fakeddit_real_lcc,robust,-1,pair2-3,new_same_type_structure,0.9425675675675675
C,fakeddit_real_lcc,robust,-1,pair2-3,rule_pred_agreement,0.9881756756756757
C,fakeddit_real_lcc,robust,-1,pair2-3,rule_pred_agreement_both_covered,0.9948979591836735
C,fakeddit_real_lcc,robust,-1,pair2-3,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,robust,-1,pair2-3,old_rule_same_dominant,0.6
C,fakeddit_real_lcc,robust,-1,pair2-4,ari,0.9919420441267639
C,fakeddit_real_lcc,robust,-1,pair2-4,old_same_type,0.6402027027027027
C,fakeddit_real_lcc,robust,-1,pair2-4,new_same_share_bin,0.9864864864864865
C,fakeddit_real_lcc,robust,-1,pair2-4,new_same_content_agrees,0.9628378378378378
C,fakeddit_real_lcc,robust,-1,pair2-4,new_same_flip_content,0.9915540540540541
C,fakeddit_real_lcc,robust,-1,pair2-4,new_same_type,0.9442567567567568
C,fakeddit_real_lcc,robust,-1,pair2-4,new_same_type_structure,0.9510135135135135
C,fakeddit_real_lcc,robust,-1,pair2-4,rule_pred_agreement,1.0
C,fakeddit_real_lcc,robust,-1,pair2-4,rule_pred_agreement_both_covered,1.0
C,fakeddit_real_lcc,robust,-1,pair2-4,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,robust,-1,pair2-4,old_rule_same_dominant,0.6
C,fakeddit_real_lcc,robust,-1,pair3-4,ari,0.9912496132662768
C,fakeddit_real_lcc,robust,-1,pair3-4,old_same_type,0.6773648648648649
C,fakeddit_real_lcc,robust,-1,pair3-4,new_same_share_bin,0.9898648648648649
C,fakeddit_real_lcc,robust,-1,pair3-4,new_same_content_agrees,0.964527027027027
C,fakeddit_real_lcc,robust,-1,pair3-4,new_same_flip_content,0.9915540540540541
C,fakeddit_real_lcc,robust,-1,pair3-4,new_same_type,0.9510135135135135
C,fakeddit_real_lcc,robust,-1,pair3-4,new_same_type_structure,0.9543918918918919
C,fakeddit_real_lcc,robust,-1,pair3-4,rule_pred_agreement,0.9881756756756757
C,fakeddit_real_lcc,robust,-1,pair3-4,rule_pred_agreement_both_covered,0.9948979591836735
C,fakeddit_real_lcc,robust,-1,pair3-4,rule_threshold_absdiff,0.0
C,fakeddit_real_lcc,robust,-1,pair3-4,old_rule_same_dominant,0.6
C,fakeddit_real_lcc,robust,-1,c|fakeddit_real_lcc|robust,_done,5
C,pheme,default,-1,pair0-1,ari,0.16654576881833322
C,pheme,default,-1,pair0-1,old_same_type,1.0
C,pheme,default,-1,pair0-1,new_same_share_bin,0.992
C,pheme,default,-1,pair0-1,new_same_content_agrees,0.9765
C,pheme,default,-1,pair0-1,new_same_flip_content,0.9935
C,pheme,default,-1,pair0-1,new_same_type,0.968
C,pheme,default,-1,pair0-1,new_same_type_structure,0.9695
C,pheme,default,-1,pair0-1,rule_pred_agreement,0.349
C,pheme,default,-1,pair0-1,rule_pred_agreement_both_covered,0.33487654320987653
C,pheme,default,-1,pair0-1,rule_threshold_absdiff,0.0
C,pheme,default,-1,pair0-1,old_rule_same_dominant,0.0
C,pheme,default,-1,pair0-2,ari,0.14562911098301076
C,pheme,default,-1,pair0-2,old_same_type,1.0
C,pheme,default,-1,pair0-2,new_same_share_bin,0.9845
C,pheme,default,-1,pair0-2,new_same_content_agrees,0.9505
C,pheme,default,-1,pair0-2,new_same_flip_content,0.99
C,pheme,default,-1,pair0-2,new_same_type,0.936
C,pheme,default,-1,pair0-2,new_same_type_structure,0.9385
C,pheme,default,-1,pair0-2,rule_pred_agreement,0.3195
C,pheme,default,-1,pair0-2,rule_pred_agreement_both_covered,0.3047962867457452
C,pheme,default,-1,pair0-2,rule_threshold_absdiff,0.0
C,pheme,default,-1,pair0-2,old_rule_same_dominant,0.0
C,pheme,default,-1,pair0-3,ari,0.12128849431475963
C,pheme,default,-1,pair0-3,old_same_type,1.0
C,pheme,default,-1,pair0-3,new_same_share_bin,0.986
C,pheme,default,-1,pair0-3,new_same_content_agrees,0.895
C,pheme,default,-1,pair0-3,new_same_flip_content,0.9855
C,pheme,default,-1,pair0-3,new_same_type,0.875
C,pheme,default,-1,pair0-3,new_same_type_structure,0.883
C,pheme,default,-1,pair0-3,rule_pred_agreement,0.298
C,pheme,default,-1,pair0-3,rule_pred_agreement_both_covered,0.2845360824742268
C,pheme,default,-1,pair0-3,rule_threshold_absdiff,0.0
C,pheme,default,-1,pair0-3,old_rule_same_dominant,0.0
C,pheme,default,-1,pair0-4,ari,0.14416842934629315
C,pheme,default,-1,pair0-4,old_same_type,1.0
C,pheme,default,-1,pair0-4,new_same_share_bin,0.981
C,pheme,default,-1,pair0-4,new_same_content_agrees,0.931
C,pheme,default,-1,pair0-4,new_same_flip_content,0.9875
C,pheme,default,-1,pair0-4,new_same_type,0.913
C,pheme,default,-1,pair0-4,new_same_type_structure,0.917
C,pheme,default,-1,pair0-4,rule_pred_agreement,0.3555
C,pheme,default,-1,pair0-4,rule_pred_agreement_both_covered,0.3408740359897172
C,pheme,default,-1,pair0-4,rule_threshold_absdiff,0.03333333333333333
C,pheme,default,-1,pair0-4,old_rule_same_dominant,0.0
C,pheme,default,-1,pair1-2,ari,0.17376205879477893
C,pheme,default,-1,pair1-2,old_same_type,1.0
C,pheme,default,-1,pair1-2,new_same_share_bin,0.982
C,pheme,default,-1,pair1-2,new_same_content_agrees,0.969
C,pheme,default,-1,pair1-2,new_same_flip_content,0.9865
C,pheme,default,-1,pair1-2,new_same_type,0.9505
C,pheme,default,-1,pair1-2,new_same_type_structure,0.9545
C,pheme,default,-1,pair1-2,rule_pred_agreement,0.352
C,pheme,default,-1,pair1-2,rule_pred_agreement_both_covered,0.33918430562725865
C,pheme,default,-1,pair1-2,rule_threshold_absdiff,0.0
C,pheme,default,-1,pair1-2,old_rule_same_dominant,0.0
C,pheme,default,-1,pair1-3,ari,0.13316008357205758
C,pheme,default,-1,pair1-3,old_same_type,1.0
C,pheme,default,-1,pair1-3,new_same_share_bin,0.99
C,pheme,default,-1,pair1-3,new_same_content_agrees,0.9115
C,pheme,default,-1,pair1-3,new_same_flip_content,0.988
C,pheme,default,-1,pair1-3,new_same_type,0.895
C,pheme,default,-1,pair1-3,new_same_type_structure,0.903
C,pheme,default,-1,pair1-3,rule_pred_agreement,0.312
C,pheme,default,-1,pair1-3,rule_pred_agreement_both_covered,0.29778464708912933
C,pheme,default,-1,pair1-3,rule_threshold_absdiff,0.0
C,pheme,default,-1,pair1-3,old_rule_same_dominant,0.0
C,pheme,default,-1,pair1-4,ari,0.11993156079866145
C,pheme,default,-1,pair1-4,old_same_type,1.0
C,pheme,default,-1,pair1-4,new_same_share_bin,0.9785
C,pheme,default,-1,pair1-4,new_same_content_agrees,0.9295
C,pheme,default,-1,pair1-4,new_same_flip_content,0.984
C,pheme,default,-1,pair1-4,new_same_type,0.9075
C,pheme,default,-1,pair1-4,new_same_type_structure,0.913
C,pheme,default,-1,pair1-4,rule_pred_agreement,0.327
C,pheme,default,-1,pair1-4,rule_pred_agreement_both_covered,0.31240349974266596
C,pheme,default,-1,pair1-4,rule_threshold_absdiff,0.0
C,pheme,default,-1,pair1-4,old_rule_same_dominant,0.0
C,pheme,default,-1,pair2-3,ari,0.15480466953048883
C,pheme,default,-1,pair2-3,old_same_type,1.0
C,pheme,default,-1,pair2-3,new_same_share_bin,0.978
C,pheme,default,-1,pair2-3,new_same_content_agrees,0.9335
C,pheme,default,-1,pair2-3,new_same_flip_content,0.9785
C,pheme,default,-1,pair2-3,new_same_type,0.908
C,pheme,default,-1,pair2-3,new_same_type_structure,0.9185
C,pheme,default,-1,pair2-3,rule_pred_agreement,0.3335
C,pheme,default,-1,pair2-3,rule_pred_agreement_both_covered,0.3209302325581395
C,pheme,default,-1,pair2-3,rule_threshold_absdiff,0.0
C,pheme,default,-1,pair2-3,old_rule_same_dominant,1.0
C,pheme,default,-1,pair2-4,ari,0.14912431844060392
C,pheme,default,-1,pair2-4,old_same_type,1.0
C,pheme,default,-1,pair2-4,new_same_share_bin,0.9745
C,pheme,default,-1,pair2-4,new_same_content_agrees,0.9385
C,pheme,default,-1,pair2-4,new_same_flip_content,0.9805
C,pheme,default,-1,pair2-4,new_same_type,0.913
C,pheme,default,-1,pair2-4,new_same_type_structure,0.92
C,pheme,default,-1,pair2-4,rule_pred_agreement,0.334
C,pheme,default,-1,pair2-4,rule_pred_agreement_both_covered,0.3185567010309278
C,pheme,default,-1,pair2-4,rule_threshold_absdiff,0.03333333333333333
C,pheme,default,-1,pair2-4,old_rule_same_dominant,0.0
C,pheme,default,-1,pair3-4,ari,0.13033874872045983
C,pheme,default,-1,pair3-4,old_same_type,1.0
C,pheme,default,-1,pair3-4,new_same_share_bin,0.976
C,pheme,default,-1,pair3-4,new_same_content_agrees,0.938
C,pheme,default,-1,pair3-4,new_same_flip_content,0.976
C,pheme,default,-1,pair3-4,new_same_type,0.908
C,pheme,default,-1,pair3-4,new_same_type_structure,0.9205
C,pheme,default,-1,pair3-4,rule_pred_agreement,0.319
C,pheme,default,-1,pair3-4,rule_pred_agreement_both_covered,0.3043254376930999
C,pheme,default,-1,pair3-4,rule_threshold_absdiff,0.03333333333333333
C,pheme,default,-1,pair3-4,old_rule_same_dominant,0.0
C,pheme,default,-1,c|pheme|default,_done,5
C,pheme,robust,-1,pair0-1,ari,0.14715987694526775
C,pheme,robust,-1,pair0-1,old_same_type,1.0
C,pheme,robust,-1,pair0-1,new_same_share_bin,0.968
C,pheme,robust,-1,pair0-1,new_same_content_agrees,0.954
C,pheme,robust,-1,pair0-1,new_same_flip_content,0.968
C,pheme,robust,-1,pair0-1,new_same_type,0.907
C,pheme,robust,-1,pair0-1,new_same_type_structure,0.924
C,pheme,robust,-1,pair0-1,rule_pred_agreement,0.3395
C,pheme,robust,-1,pair0-1,rule_pred_agreement_both_covered,0.3277922077922078
C,pheme,robust,-1,pair0-1,rule_threshold_absdiff,0.0
C,pheme,robust,-1,pair0-1,old_rule_same_dominant,0.0
C,pheme,robust,-1,pair0-2,ari,0.18120306503290493
C,pheme,robust,-1,pair0-2,old_same_type,1.0
C,pheme,robust,-1,pair0-2,new_same_share_bin,0.9705
C,pheme,robust,-1,pair0-2,new_same_content_agrees,0.9725
C,pheme,robust,-1,pair0-2,new_same_flip_content,0.9805
C,pheme,robust,-1,pair0-2,new_same_type,0.9435
C,pheme,robust,-1,pair0-2,new_same_type_structure,0.9485
C,pheme,robust,-1,pair0-2,rule_pred_agreement,0.3655
C,pheme,robust,-1,pair0-2,rule_pred_agreement_both_covered,0.3538860103626943
