method,dataset,seed,k_used,modularity,onmi,onmi_hard,ari,f1,extra,error,secs
kceil:raw_pca16,crisismmd@r0.1,2,7,0.1789431315950316,0.4098778803429992,0.4098778803429992,0.41075967520990636,0.5638126576114345,,,0.11
kceil:structure,crisismmd@r0.1,0,7,0.43880749308050526,0.4115364844809073,0.4115364844809073,0.7883781847384574,0.6808499841856441,,,0.06
kceil:structure,crisismmd@r0.1,2,7,0.4367257907616628,0.4670480403555437,0.4670480403555437,0.7892711816889187,0.6892211426555009,,,0.08
kceil:structure,crisismmd@r0.1,1,7,0.4186687198627918,0.4393291192752986,0.4393291192752986,0.7269324873261094,0.6156179752217029,,,0.08
ceil:fused_m1.1,crisismmd@r0.25,0,7,0.0960065933106154,0.26963079583114435,0.26398478585912977,0.29036650509171996,0.5096261607012894,,,0.86
ceil:fused_m1.1,crisismmd@r0.25,1,7,0.08315697167307351,0.28085215736948577,0.28840456508879475,0.3138435697955543,0.5247834731713671,,,0.89
ceil:fused_m1.2,crisismmd@r0.25,0,7,0.0984542415951313,0.28003149373182046,0.2661703401500386,0.29761124565136,0.5157601667250652,,,0.89
ceil:fused_m1.1,crisismmd@r0.25,2,7,0.11838026586854977,0.2891062540109317,0.3216965912710468,0.3452665763440302,0.5224484223287124,,,0.89
ceil:fused_m1.2,crisismmd@r0.25,1,7,0.09255801459925622,0.27993078056034437,0.2916524374307161,0.32365034427560835,0.5262457026591166,,,0.84
kceil:fused,crisismmd@r0.25,0,7,0.11499627004169605,0.2777980484169623,0.2777980484169623,0.3149918283220976,0.49865706132594284,,,0.84
ceil:fused_m1.2,crisismmd@r0.25,2,7,0.11812573774933455,0.2767928345645343,0.31421708170998675,0.3288756914853144,0.5261681403917212,,,0.95
kceil:fused,crisismmd@r0.25,1,7,0.0880501883770442,0.2883383029925969,0.2883383029925969,0.31287589446210595,0.5104667411685575,,,0.98
kceil:fused,crisismmd@r0.25,2,7,0.13445290005492397,0.3280445513684165,0.3280445513684165,0.35384127785064173,0.5192605856770502,,,0.81
kceil:raw_pca16,crisismmd@r0.25,0,7,0.10629806130163043,0.4073417545236391,0.4073417545236391,0.40695476208844933,0.5623395526697046,,,0.11
kceil:raw_pca16,crisismmd@r0.25,1,7,0.10214130519098066,0.4094171703774807,0.4094171703774807,0.4070901636314026,0.5635065652556142,,,0.09
kceil:content_cca,crisismmd@r0.25,0,7,0.0313542419184612,0.17341202802597966,0.17341202802597966,0.13008264984295714,0.37062955673417924,,,0.95
kceil:content_cca,crisismmd@r0.25,1,7,0.023861636830099148,0.1445102398067839,0.1445102398067839,0.1430653206205613,0.38956387086630845,,,0.92
kceil:raw_pca16,crisismmd@r0.25,2,7,0.11073982349446812,0.4098778803429992,0.4098778803429992,0.41075967520990636,0.5638126576114345,,,0.09
kceil:structure,crisismmd@r0.25,0,7,0.2740165051320027,0.1301374555903596,0.1301374555903596,0.2711543408061653,0.37927817246713996,,,0.08
kceil:content_cca,crisismmd@r0.25,2,7,0.029165022681678674,0.16666191030680855,0.16666191030680855,0.12298396552116961,0.3643798127676146,,,0.94
kceil:structure,crisismmd@r0.25,1,7,0.2670673950495677,0.10208236324327324,0.10208236324327324,0.22665934006279947,0.3480869545647168,,,0.08
kceil:structure,crisismmd@r0.25,2,7,0.2696739015087163,0.12149077446640233,0.12149077446640233,0.2643527031521993,0.3580879054224949,,,0.09
ceil:fused_m1.1,crisismmd@r0.5,0,7,0.020392882921021257,0.12811615510549512,0.17689118918103341,0.1398850845688259,0.38768888798186113,,,0.88
ceil:fused_m1.1,crisismmd@r0.5,2,7,0.029562212522193994,0.14785737358729945,0.1777504833695258,0.1347037989593949,0.3806593435925871,,,0.88
ceil:fused_m1.1,crisismmd@r0.5,1,7,0.013678746805939977,0.1541687463546635,0.14565076660507492,0.14812937389542027,0.4120657891751716,,,0.89
ceil:fused_m1.2,crisismmd@r0.5,0,7,0.021041704841652516,0.14287303279693997,0.1723437691920402,0.1319569150841279,0.40005269944244715,,,0.91
ceil:fused_m1.2,crisismmd@r0.5,2,7,0.03990211161245952,0.14853588281733332,0.13787639558200204,0.13644281733930255,0.3922286413081889,,,0.89
ceil:fused_m1.2,crisismmd@r0.5,1,7,0.008675127646162914,0.15817334983210363,0.1546636434112323,0.1411776518569818,0.407079171940906,,,0.95
kceil:fused,crisismmd@r0.5,0,7,0.02559592160265412,0.177855784347698,0.177855784347698,0.1413515477634703,0.37992752984584033,,,0.89
kceil:fused,crisismmd@r0.5,1,7,0.027873964898716685,0.16222579745895693,0.16222579745895693,0.1478798591558312,0.40063725744796885,,,0.89
kceil:fused,crisismmd@r0.5,2,7,0.04147056884805882,0.15104158327114892,0.15104158327114892,0.13904200284810206,0.38515198091323816,,,0.86
kceil:content_cca,crisismmd@r0.5,1,7,0.005622982021601719,0.1445102398067839,0.1445102398067839,0.1430653206205613,0.38956387086630845,,,0.86
kceil:content_cca,crisismmd@r0.5,0,7,0.010801652193935547,0.17341202802597966,0.17341202802597966,0.13008264984295714,0.37062955673417924,,,0.88
kceil:raw_pca16,crisismmd@r0.5,0,7,0.047726124161977426,0.4073417545236391,0.4073417545236391,0.40695476208844933,0.5623395526697046,,,0.09
kceil:raw_pca16,crisismmd@r0.5,1,7,0.041745750164892216,0.4094171703774807,0.4094171703774807,0.4070901636314026,0.5635065652556142,,,0.09
kceil:content_cca,crisismmd@r0.5,2,7,0.014175322134342914,0.16666191030680855,0.16666191030680855,0.12298396552116961,0.3643798127676146,,,0.91
kceil:raw_pca16,crisismmd@r0.5,2,7,0.056968716372012146,0.4098778803429992,0.4098778803429992,0.41075967520990636,0.5638126576114345,,,0.09
kceil:structure,crisismmd@r0.5,0,7,0.248441189235496,0.0,0.0,0.017597377700545185,0.18519145270580023,,,0.08
kceil:structure,crisismmd@r0.5,1,7,0.24417235569690124,0.0,0.0,0.024375314159529614,0.20983627566186366,,,0.06
kceil:structure,crisismmd@r0.5,2,7,0.24335394152193174,0.0,0.0,0.009589175846288454,0.1877329807808147,,,0.09
ceil:fused_m1.1,crisismmd@r1.0,0,7,0.006167016752447225,0.13575233607671078,0.14285818305166142,0.13220767139162945,0.3958259498363339,,,0.92
ceil:fused_m1.1,crisismmd@r1.0,2,7,0.02771436424439905,0.1386077170045159,0.17695047969317057,0.13412068711835295,0.3827939779808026,,,0.94
ceil:fused_m1.1,crisismmd@r1.0,1,7,0.0002119832375341614,0.15963009913334303,0.13685333015885992,0.13721862664836712,0.4094416417897712,,,0.94
ceil:fused_m1.2,crisismmd@r1.0,0,7,0.005669097854065037,0.13535166641163432,0.14026728324229187,0.1320891640641972,0.40086021965041246,,,0.97
ceil:fused_m1.2,crisismmd@r1.0,1,7,0.00473059245443189,0.1484453509670396,0.16139666934653119,0.1460284249694919,0.40727942608438433,,,0.88
kceil:fused,crisismmd@r1.0,0,7,0.0009008711786324709,0.17612569674429068,0.17612569674429068,0.13432950403212374,0.3736488984553065,,,0.91
ceil:fused_m1.2,crisismmd@r1.0,2,7,0.027708562547370447,0.14427378783710543,0.14275442009966577,0.13784076744941468,0.3817714405740756,,,0.94
kceil:fused,crisismmd@r1.0,1,7,0.006275573194789361,0.14814492118453637,0.14814492118453637,0.1401356232523555,0.39338892052162183,,,0.94
kceil:fused,crisismmd@r1.0,2,7,0.027181595212052823,0.17551626360673445,0.17551626360673445,0.12832959094306956,0.3649123931225972,,,0.86
kceil:content_cca,crisismmd@r1.0,0,7,-0.0006689427594113468,0.17341202802597966,0.17341202802597966,0.13008264984295714,0.37062955673417924,,,0.86
kceil:raw_pca16,crisismmd@r1.0,0,7,0.0020900211344273417,0.4073417545236391,0.4073417545236391,0.40695476208844933,0.5623395526697046,,,0.12
kceil:content_cca,crisismmd@r1.0,1,7,-0.009941235456504334,0.1445102398067839,0.1445102398067839,0.1430653206205613,0.38956387086630845,,,0.95
kceil:raw_pca16,crisismmd@r1.0,2,7,0.004340958643408509,0.4098778803429992,0.4098778803429992,0.41075967520990636,0.5638126576114345,,,0.11
kceil:content_cca,crisismmd@r1.0,2,7,9.564742184669552e-05,0.16666191030680855,0.16666191030680855,0.12298396552116961,0.3643798127676146,,,0.91
kceil:raw_pca16,crisismmd@r1.0,1,7,-0.004390913830320168,0.4094171703774807,0.4094171703774807,0.4070901636314026,0.5635065652556142,,,0.14
kceil:structure,crisismmd@r1.0,0,7,0.22666256746669902,0.0,0.0,0.0009852484135286007,0.16798876456101303,,,0.06
kceil:structure,crisismmd@r1.0,1,7,0.24619371309272767,0.0,0.0,0.0003806421398132974,0.16639651910286699,,,0.11
kceil:structure,crisismmd@r1.0,2,7,0.24184357947946206,0.0,0.0,-0.002656038269368809,0.15143486968602682,,,0.12
ceil:fused_m1.1,fakeddit@r0.02,0,10,0.43810800178439846,0.7502124804417467,0.7566491478066918,0.9112894506974115,0.7337263370117089,,,2.56
ceil:fused_m1.1,fakeddit@r0.02,1,10,0.3611414362726075,0.720087466295667,0.7258749013459833,0.6653194129322701,0.7114028024341457,,,2.53
ceil:fused_m1.1,fakeddit@r0.02,2,10,0.36966875315970443,0.691118341494988,0.7293233229526889,0.6668551226575619,0.719504571998253,,,2.53
ceil:fused_m1.2,fakeddit@r0.02,0,10,0.43278493144829905,0.7301305671334877,0.7348241438557286,0.9075139660786016,0.7230141816929024,,,2.59
ceil:fused_m1.2,fakeddit@r0.02,2,10,0.36528134930513795,0.6881776217966001,0.7175052323982002,0.6625480210008234,0.7157583619970819,,,2.41
kceil:fused,fakeddit@r0.02,0,10,0.41343994377213933,0.8418635733248737,0.8418635733248737,0.7677556544785923,0.837527384131298,,,2.53
ceil:fused_m1.2,fakeddit@r0.02,1,10,0.35995614337516973,0.690955548598829,0.678631883330026,0.6618736914617701,0.7105858444284058,,,2.78
kceil:fused,fakeddit@r0.02,1,10,0.4002653110433001,0.8378312542883317,0.8378312542883317,0.7690737365433998,0.8375020835375834,,,2.67
kceil:fused,fakeddit@r0.02,2,10,0.40284528129744507,0.7996134178648582,0.7996134178648582,0.761670073792906,0.8366101592462295,,,2.28
kceil:raw_pca16,fakeddit@r0.02,0,10,0.12916624052441453,0.13709826289505878,0.13709826289505878,0.24329120838799692,0.34969861142338965,,,0.2
kceil:content_cca,fakeddit@r0.02,0,10,0.05727151269192502,0.016355044039103594,0.016355044039103594,0.11011858602364376,0.26303910581836976,,,2.44
kceil:raw_pca16,fakeddit@r0.02,1,10,0.11364683989113197,0.0972672234750227,0.0972672234750227,0.24642340466717297,0.3514276570007543,,,0.2
kceil:content_cca,fakeddit@r0.02,2,10,0.05397490581664326,0.017498707023105187,0.017498707023105187,0.09451833124143404,0.22196260589042266,,,2.3
kceil:content_cca,fakeddit@r0.02,1,10,0.050970939605007856,0.013579060376377128,0.013579060376377128,0.10643578657259785,0.25426561151848726,,,2.41
kceil:structure,fakeddit@r0.02,0,10,0.5145871420970856,0.978780318989689,0.978780318989689,0.9972675027057382,0.9927177370473421,,,0.14
kceil:raw_pca16,fakeddit@r0.02,2,10,0.1147330168297631,0.09896144948587993,0.09896144948587993,0.24313732717188924,0.34770467043275743,,,0.2
kceil:structure,fakeddit@r0.02,1,10,0.5085408951926449,0.9536943094677447,0.9536943094677447,0.9949214192143276,0.9826011346548029,,,0.14
kceil:structure,fakeddit@r0.02,2,10,0.5098919165145529,0.95180868357103,0.95180868357103,0.9879739380619821,0.9816308346891531,,,0.12
ceil:fused_m1.1,fakeddit@r0.1,2,10,0.23084066010080445,0.45928791634855015,0.4355195226902109,0.5307455138077458,0.5421336042192563,,,2.59
ceil:fused_m1.1,fakeddit@r0.1,1,10,0.20189163977082566,0.4680779968079425,0.4575699372652636,0.510124572017878,0.5461541270474898,,,2.62
ceil:fused_m1.1,fakeddit@r0.1,0,10,0.2043084764918196,0.37262522405426923,0.3658760100272652,0.5606432955454298,0.5214478195306957,,,2.94
ceil:fused_m1.2,fakeddit@r0.1,0,10,0.20581286211962338,0.4072591130053542,0.41078508729614793,0.5506512564176651,0.5655866238788532,,,2.94
ceil:fused_m1.2,fakeddit@r0.1,2,10,0.21938451220915975,0.41669147774962056,0.4115717213121527,0.5099767108917851,0.5213187077990628,,,2.47
ceil:fused_m1.2,fakeddit@r0.1,1,10,0.225009115434985,0.43222869438344047,0.4563377734796116,0.5595011351388386,0.5668085294981162,,,2.75
kceil:fused,fakeddit@r0.1,1,10,0.2065581533486572,0.4697431017284588,0.4697431017284588,0.5237643239177563,0.5478982671357799,,,2.41
kceil:fused,fakeddit@r0.1,0,10,0.21599963999025004,0.4311072215836418,0.4311072215836418,0.5411065531725955,0.5572791349302443,,,2.55
kceil:fused,fakeddit@r0.1,2,10,0.23159623499115126,0.4213962258367182,0.4213962258367182,0.555499150685297,0.5596195133808471,,,2.5
kceil:raw_pca16,fakeddit@r0.1,0,10,0.09359166829844855,0.13709826289505878,0.13709826289505878,0.24329120838799692,0.34969861142338965,,,0.2
kceil:content_cca,fakeddit@r0.1,1,10,0.03552890491449527,0.013579060376377128,0.013579060376377128,0.10643578657259785,0.25426561151848726,,,2.44
kceil:content_cca,fakeddit@r0.1,2,10,0.03953547640547744,0.017498707023105187,0.017498707023105187,0.09451833124143404,0.22196260589042266,,,2.38
kceil:content_cca,fakeddit@r0.1,0,10,0.04025957265291283,0.016355044039103594,0.016355044039103594,0.11011858602364376,0.26303910581836976,,,2.59
kceil:raw_pca16,fakeddit@r0.1,1,10,0.07840176845252536,0.0972672234750227,0.0972672234750227,0.24642340466717297,0.3514276570007543,,,0.17
kceil:structure,fakeddit@r0.1,0,10,0.3489454938247226,0.5455219021449997,0.5455219021449997,0.8733725141241765,0.7265502805684456,,,0.12
kceil:raw_pca16,fakeddit@r0.1,2,10,0.08617485119207212,0.09896144948587993,0.09896144948587993,0.24313732717188924,0.34770467043275743,,,0.17
kceil:structure,fakeddit@r0.1,1,10,0.30110626342719526,0.5118601290329503,0.5118601290329503,0.6752463412530836,0.6704885532596659,,,0.14
kceil:structure,fakeddit@r0.1,2,10,0.341438031227986,0.5420652338994564,0.5420652338994564,0.8521900981777125,0.7065513801982088,,,0.14
ceil:fused_m1.1,fakeddit@r0.25,2,10,0.06710110982504269,0.08423618447733683,0.07618639678680161,0.24791625168993872,0.3210638433803274,,,2.48
ceil:fused_m1.1,fakeddit@r0.25,0,10,0.06059377212008857,0.07111305065514406,0.06462876544873186,0.22345841666231678,0.3089649686320838,,,2.67
ceil:fused_m1.2,fakeddit@r0.25,0,10,0.09615655998667515,0.11229306092959312,0.09995347745924243,0.31562233825984026,0.25969944704571646,,,2.67
ceil:fused_m1.1,fakeddit@r0.25,1,10,0.055265050561918945,0.07363530151408071,0.05776213285855614,0.22160032679245142,0.28445188879517225,,,2.84
ceil:fused_m1.2,fakeddit@r0.25,1,10,0.09501370362133031,0.10953918994484746,0.100606512494398,0.27658185403087254,0.21321380540635956,,,2.56
ceil:fused_m1.2,fakeddit@r0.25,2,10,0.09995647428424664,0.11725604757794739,0.10330556090574605,0.3193144227513888,0.2548835739655533,,,2.53
kceil:fused,fakeddit@r0.25,0,10,0.06624061087314259,0.06022606521344409,0.06022606521344409,0.17810852817660366,0.30247242813290287,,,2.42
kceil:fused,fakeddit@r0.25,1,10,0.06946583456904591,0.0731637402226869,0.0731637402226869,0.23148217013424072,0.30559892819231377,,,2.42
kceil:fused,fakeddit@r0.25,2,10,0.06566833940981191,0.07322149519898002,0.07322149519898002,0.2423170576115253,0.27198038877864816,,,2.28
kceil:content_cca,fakeddit@r0.25,0,10,0.02467440955356949,0.016355044039103594,0.016355044039103594,0.11011858602364376,0.26303910581836976,,,2.39
kceil:content_cca,fakeddit@r0.25,1,10,0.018278885955158208,0.013579060376377128,0.013579060376377128,0.10643578657259785,0.25426561151848726,,,2.41
kceil:raw_pca16,fakeddit@r0.25,0,10,0.0532476650906756,0.13709826289505878,0.13709826289505878,0.24329120838799692,0.34969861142338965,,,0.2
kceil:content_cca,fakeddit@r0.25,2,10,0.026903950310275614,0.017498707023105187,0.017498707023105187,0.09451833124143404,0.22196260589042266,,,2.38
kceil:raw_pca16,fakeddit@r0.25,1,10,0.04839356535283399,0.0972672234750227,0.0972672234750227,0.24642340466717297,0.3514276570007543,,,0.2
kceil:structure,fakeddit@r0.25,0,10,0.18841213495806275,0.0674259024353343,0.0674259024353343,0.21966223484557793,0.2970760762977917,,,0.16
kceil:structure,fakeddit@r0.25,1,10,0.19355637343212118,0.15606159073726156,0.15606159073726156,0.2902391302439175,0.3647797358292649,,,0.17
kceil:raw_pca16,fakeddit@r0.25,2,10,0.052338983869275144,0.09896144948587993,0.09896144948587993,0.24313732717188924,0.34770467043275743,,,0.25
kceil:structure,fakeddit@r0.25,2,10,0.18894288416633712,0.09174421920396325,0.09174421920396325,0.24901713586641064,0.27853394737658704,,,0.17
ceil:fused_m1.1,fakeddit@r0.5,1,10,0.018339029237333243,0.01802186899967695,0.014709171516964048,0.10649299425047457,0.2420520608804404,,,2.52
ceil:fused_m1.2,fakeddit@r0.5,0,10,0.04947676101548873,0.056565787561973946,0.056565787561973946,0.1895918647701315,0.16400732605953317,,,2.52
ceil:fused_m1.1,fakeddit@r0.5,2,10,0.025421281621072284,0.04014807224366146,0.032426160652501146,0.10177159078641608,0.25274592859137185,,,2.67
ceil:fused_m1.1,fakeddit@r0.5,0,10,0.022221394798673688,0.04210101602855443,0.021492825640915703,0.11155886047463427,0.26450507696565023,,,2.86
ceil:fused_m1.2,fakeddit@r0.5,1,10,0.033453087682772054,0.04920850557212819,0.04920850557212819,0.1890281315453712,0.18054259602627543,,,2.48
ceil:fused_m1.2,fakeddit@r0.5,2,10,0.04006485010695419,0.0424720336854405,0.0424720336854405,0.16135034468262785,0.14727966605465612,,,2.36
kceil:fused,fakeddit@r0.5,0,10,0.020995373453067165,0.021278631260033043,0.021278631260033043,0.10494478032177466,0.23960738207737386,,,2.38
kceil:fused,fakeddit@r0.5,1,10,0.020551159713933627,0.01439031362997567,0.01439031362997567,0.11788585048018634,0.23393202648493627,,,2.36
kceil:fused,fakeddit@r0.5,2,10,0.03269165390333574,0.017180532182344832,0.017180532182344832,0.11232548383999164,0.2371653523551184,,,2.31
kceil:content_cca,fakeddit@r0.5,1,10,0.006626044166544189,0.013579060376377128,0.013579060376377128,0.10643578657259785,0.25426561151848726,,,2.34
kceil:content_cca,fakeddit@r0.5,2,10,0.015220091554304004,0.017498707023105187,0.017498707023105187,0.09451833124143404,0.22196260589042266,,,2.31
kceil:content_cca,fakeddit@r0.5,0,10,0.012452714988540902,0.016355044039103594,0.016355044039103594,0.11011858602364376,0.26303910581836976,,,2.5
kceil:raw_pca16,fakeddit@r0.5,0,10,0.0240812269769633,0.13709826289505878,0.13709826289505878,0.24329120838799692,0.34969861142338965,,,0.19
kceil:raw_pca16,fakeddit@r0.5,1,10,0.022559344177939446,0.0972672234750227,0.0972672234750227,0.24642340466717297,0.3514276570007543,,,0.17
kceil:structure,fakeddit@r0.5,0,10,0.16712709836542353,0.0,0.0,0.012786598462021386,0.13752847109646751,,,0.14
kceil:structure,fakeddit@r0.5,1,10,0.16792110219983702,0.0,0.0,0.01361270517842449,0.1603011520424502,,,0.16
kceil:raw_pca16,fakeddit@r0.5,2,10,0.024961789774115478,0.09896144948587993,0.09896144948587993,0.24313732717188924,0.34770467043275743,,,0.19
kceil:structure,fakeddit@r0.5,2,10,0.16660065799270168,0.0,0.0,0.005846355269190286,0.13080470693565577,,,0.14
ceil:fused_m1.1,fakeddit@r1.0,2,10,0.00798676031472333,0.030107318849331488,0.010601410399393996,0.09010773283604982,0.2438747030195581,,,2.59
ceil:fused_m1.2,fakeddit@r1.0,0,10,0.008485794553902005,0.056413817599184846,0.056413817599184846,0.13374723002149008,0.11127170172286634,,,2.62
ceil:fused_m1.1,fakeddit@r1.0,0,10,0.013636632324368477,0.0376237638384046,0.012140685871051327,0.09525556422213693,0.26811235003330014,,,2.8
ceil:fused_m1.1,fakeddit@r1.0,1,10,0.01141120160422043,0.027443062766961512,0.008816849450558717,0.08192010600966385,0.23288306553708304,,,2.81
ceil:fused_m1.2,fakeddit@r1.0,2,10,0.006995489424265716,0.03523502480204965,0.03523502480204965,0.11413190093314138,0.11239275900339504,,,2.42
kceil:fused,fakeddit@r1.0,0,10,0.020797753824044994,0.011745521625084576,0.011745521625084576,0.09369294277549374,0.24677218840252163,,,2.39
kceil:fused,fakeddit@r1.0,1,10,0.009985833321889504,0.012162952059899368,0.012162952059899368,0.09434646967193087,0.22121003291042635,,,2.42
ceil:fused_m1.2,fakeddit@r1.0,1,10,0.011872383406660705,0.05122259950852781,0.05122259950852781,0.1021393278810893,0.1071475850039452,,,2.69
kceil:content_cca,fakeddit@r1.0,0,10,0.0032977967254080335,0.016355044039103594,0.016355044039103594,0.11011858602364376,0.26303910581836976,,,2.41
kceil:content_cca,fakeddit@r1.0,2,10,0.004356588224977097,0.017498707023105187,0.017498707023105187,0.09451833124143404,0.22196260589042266,,,2.31
kceil:content_cca,fakeddit@r1.0,1,10,-0.003916629533396181,0.013579060376377128,0.013579060376377128,0.10643578657259785,0.25426561151848726,,,2.42
kceil:fused,fakeddit@r1.0,2,10,0.0192904933762305,0.007157771888191111,0.007157771888191111,0.08132566561886002,0.22752903412699257,,,2.55
kceil:raw_pca16,fakeddit@r1.0,0,10,-8.158863354430909e-05,0.13709826289505878,0.13709826289505878,0.24329120838799692,0.34969861142338965,,,0.19
kceil:raw_pca16,fakeddit@r1.0,2,10,0.0016430296440575398,0.09896144948587993,0.09896144948587993,0.24313732717188924,0.34770467043275743,,,0.19
kceil:structure,fakeddit@r1.0,0,10,0.16896080490916304,0.0,0.0,-0.00011576562352726098,0.12693967330629616,,,0.16
kceil:raw_pca16,fakeddit@r1.0,1,10,0.0009284533033931124,0.0972672234750227,0.0972672234750227,0.24642340466717297,0.3514276570007543,,,0.27
kceil:structure,fakeddit@r1.0,1,10,0.16873272868846237,0.0,0.0,0.00025644076224194776,0.12520251566054316,,,0.16
kceil:structure,fakeddit@r1.0,2,10,0.1641627788907786,0.0,0.0,-0.0017739468562773925,0.12039009660971607,,,0.14
ceil:fused_m1.1,crisismmd,0,7,0.37175808156873136,0.5360382320889457,0.5287558403422402,0.7272809970883333,0.597651176999036,,,0.91
ceil:fused_m1.1,crisismmd,1,7,0.3626390926638463,0.5350918764789385,0.536139184015803,0.7160005666434651,0.5965817872149076,,,0.97
ceil:fused_m1.2,crisismmd,0,7,0.3714915802528131,0.5719958489755897,0.5324289748498389,0.7263752614510165,0.6263063651124648,,,0.86
ceil:fused_m1.1,crisismmd,2,7,0.3892016177006409,0.5427348127406528,0.5270843853723901,0.7289561815290622,0.6321102642913141,,,0.94
ceil:fused_m1.2,crisismmd,1,7,0.3644894987394739,0.5506819274100381,0.5343680597951801,0.7131750685274159,0.6149051371143522,,,0.88
ceil:fused_m1.2,crisismmd,2,7,0.3750542886609213,0.5629668220506421,0.5195839735350491,0.7030078310794915,0.6376535301595447,,,0.84
kceil:fused,crisismmd,0,7,0.36530404306761677,0.5216508366109764,0.5216508366109764,0.7040932511513025,0.5881111374800138,,,0.86
kceil:fused,crisismmd,1,7,0.3649959139951304,0.5324371094031602,0.5324371094031602,0.7112884418273155,0.5877360453124341,,,0.88
kceil:fused,crisismmd,2,7,0.4382521471450409,0.6841077809169102,0.6841077809169102,0.8296497289398653,0.733046238464035,,,0.86
kceil:content_cca,crisismmd,0,7,0.05485348054693098,0.17341202802597966,0.17341202802597966,0.13008264984295714,0.37062955673417924,,,0.92
kceil:content_cca,crisismmd,2,7,0.053458093044604325,0.16666191030680855,0.16666191030680855,0.12298396552116961,0.3643798127676146,,,0.88
kceil:raw_pca16,crisismmd,0,7,0.20801251895161144,0.4073417545236391,0.4073417545236391,0.40695476208844933,0.5623395526697046,,,0.12
kceil:content_cca,crisismmd,1,7,0.057444797934058364,0.1445102398067839,0.1445102398067839,0.1430653206205613,0.38956387086630845,,,0.92
kceil:structure,crisismmd,0,7,0.5146168859501133,0.5399027998534978,0.5399027998534978,0.8924982581179438,0.7790957929766494,,,0.06
kceil:structure,crisismmd,1,7,0.5140463137450124,0.5388942294922393,0.5388942294922393,0.8929182647781199,0.7805679445856433,,,0.06
kceil:raw_pca16,crisismmd,2,7,0.21083843698693527,0.4098778803429992,0.4098778803429992,0.41075967520990636,0.5638126576114345,,,0.11
kceil:raw_pca16,crisismmd,1,7,0.20661121152209444,0.4094171703774807,0.4094171703774807,0.4070901636314026,0.5635065652556142,,,0.11
kceil:structure,crisismmd,2,7,0.5169608842588969,0.5446718844334638,0.5446718844334638,0.899003473850293,0.7651461846675366,,,0.06
ceil:fused_m1.1,fakeddit,0,10,0.29895205339272557,0.6449246943508282,0.6680258388276068,0.6758907638537441,0.6938035897086067,,,2.42
ceil:fused_m1.1,fakeddit,2,10,0.3120996370390524,0.6781813542438158,0.6863452047128481,0.653768407695297,0.6977112050103271,,,2.58
ceil:fused_m1.1,fakeddit,1,10,0.30009619442013374,0.5655995889405244,0.5785564525144758,0.582577169585674,0.5789914904053448,,,2.7
ceil:fused_m1.2,fakeddit,0,10,0.2755947075958013,0.6033403478253354,0.5819672609651954,0.6556745718741819,0.6554406343090604,,,2.86
ceil:fused_m1.2,fakeddit,1,10,0.2941918368190173,0.5443623017454058,0.5414157385343553,0.5729207588981653,0.575722954402504,,,2.53
ceil:fused_m1.2,fakeddit,2,10,0.30681724775725205,0.6752449276068699,0.6597266465834155,0.6434016712072971,0.6873690282816078,,,2.53
kceil:fused,fakeddit,0,10,0.31710574495345434,0.6888496349971286,0.6888496349971286,0.6593126072684066,0.7069139505971378,,,2.39
kceil:fused,fakeddit,1,10,0.3187743552206865,0.7041740139954847,0.7041740139954847,0.6576611356955836,0.70261408547517,,,2.38
kceil:fused,fakeddit,2,10,0.3479309723844703,0.7597076504143607,0.7597076504143607,0.7638855179466781,0.8214070581952642,,,2.34
kceil:raw_pca16,fakeddit,0,10,0.115342503563972,0.13709826289505878,0.13709826289505878,0.24329120838799692,0.34969861142338965,,,0.16
kceil:content_cca,fakeddit,0,10,0.04368631476228244,0.016355044039103594,0.016355044039103594,0.11011858602364376,0.26303910581836976,,,2.33
kceil:content_cca,fakeddit,1,10,0.04847469172023739,0.013579060376377128,0.013579060376377128,0.10643578657259785,0.25426561151848726,,,2.44
kceil:content_cca,fakeddit,2,10,0.03677450277205394,0.017498707023105187,0.017498707023105187,0.09451833124143404,0.22196260589042266,,,2.3
kceil:raw_pca16,fakeddit,1,10,0.10269307300605576,0.0972672234750227,0.0972672234750227,0.24642340466717297,0.3514276570007543,,,0.16
kceil:raw_pca16,fakeddit,2,10,0.10262656595673217,0.09896144948587993,0.09896144948587993,0.24313732717188924,0.34770467043275743,,,0.16
kceil:structure,fakeddit,0,10,0.441974838663231,0.8588590855214195,0.8588590855214195,0.9641520121675685,0.9363785951052892,,,0.11
kceil:structure,fakeddit,1,10,0.441974838663231,0.8588590855214195,0.8588590855214195,0.9641520121675685,0.9363785951052892,,,0.11
kceil:structure,fakeddit,2,10,0.44001886570558335,0.8540236778365637,0.8540236778365637,0.9536722014134906,0.9320405184029731,,,0.11
rem:m1.2,crisismmd@r0.02,1,7,0.542981724323067,0.7518322961128928,0.7389733019273014,0.8528743311775533,0.7614492814958351,,,3.03
rem:m1.2,crisismmd@r0.02,0,7,0.45811177214739873,0.5915408223816021,0.5567302994971137,0.7350992943789372,0.6347143103066546,,,3.06
rem:m1.2,crisismmd@r0.02,2,7,0.5553314452311536,0.7559605576847694,0.7372782462255998,0.8653793539613286,0.7662147078015666,,,3.12
rem:raw_pca+m1.2,crisismmd@r0.02,0,7,0.5469750798374877,0.8036847463518122,0.7946803705592146,0.8706930979961387,0.7927468121112169,,,3.2
