dataset,seed,phase,param,cfg,m,alpha_min,alpha_max,sd_mult,common_dim,anfis,modularity,onmi,f1,error,secs
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.8209861875087899,0.2830229907345788,0.5044683957640772,,0.14
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.6705391190006575,0.3235798086658308,0.676912716598625,,0.03
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.6705391190006575,0.3235798086658308,0.6769127165986248,,0.02
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.6705391190006575,0.3235798086658308,0.676912716598625,,0.03
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.5013898227972244,0.018781615142755448,0.1042025123115275,,1.75
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.5205525856673082,0.5455151429706506,0.705206971029636,,1.02
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.49358684039476214,0.013737338038925184,0.07826951276919274,,2.55
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.5281843549837691,0.5862907361860351,0.6559219271653618,,0.98
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.523597164476203,0.5715147409740072,0.7182822286889675,,0.92
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.8797517821626475,0.0,0.24977961829300493,,3.42
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.8830514495552302,0.0,0.25069045718588434,,4.38
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.38854838815611126,0.38272704051420103,0.13971915747241725,,7.12
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.3885249960215215,0.3790282792746107,0.13963450314333298,,7.03
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.8278851135757042,0.5504912577021244,0.6983811826094983,,0.11
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.8147450395751741,0.48114215212799616,0.6505384032756147,,0.08
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.3885249960215215,0.3790282792746107,0.13963450314333298,,7.14
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.5604700854700855,0.6150735906567179,0.6268996960486323,,0.02
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.5604700854700855,0.6150735906567179,0.6268996960486323,,0.02
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.7179717291255754,0.6336435318935119,0.838368072701049,,0.02
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.827936219636334,0.6082793861738566,0.7026372890578522,,0.14
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.3189759881585855,0.43657339398444395,0.292167945724782,,2.19
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.3182875064195388,0.39631369523338034,0.29269156093299503,,1.86
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.3012261262546764,0.3012937556939137,0.32083489745059557,,2.25
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.503531811826977,0.5842102266053619,0.6948929553897621,,4.16
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.8699499982444654,0.01398898655495473,0.2443906276835264,,3.16
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.4482857334231266,0.6315963785747827,0.6530633007490171,,4.53
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.4519849976075545,0.6382030024293646,0.6560299321391698,,3.8
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.8668904997844675,0.01531787138624785,0.24412471835845015,,3.88
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.8424452433197451,0.28594871215023077,0.5031241809591468,,0.14
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.8031812150328673,0.3179208162649827,0.4844518678399843,,0.17
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.8443658378335421,0.29160280391025484,0.5325336938321648,,0.17
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.6800756081525312,0.36823858819261024,0.6428420434079185,,0.02
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.6800756081525312,0.36823858819261024,0.6428420434079185,,0.02
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.6800756081525312,0.36823858819261024,0.6428420434079185,,0.02
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.870832633824106,0.0,0.228561526310893,,12.42
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.3811991103290764,0.6751805041103902,0.6557971977209559,,2.16
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.37125905053320973,0.6746698538169003,0.6559744860608904,,2.03
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.376963956763864,0.6764982591321619,0.6571099390336971,,1.98
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.8815315106655364,0.0,0.25586186564937824,,1.22
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.8601871606396755,0.0,0.2727397976235848,,3.31
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.8683090897449931,0.012057574432937979,0.256682998527171,,10.11
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.8707103364990981,0.0,0.2278641908913896,,5.45
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.32430629245681186,0.4965805045242484,0.4727034021732188,,14.31
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.8278851135757042,0.5563181703972224,0.7089501506680773,,0.11
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.3435661765303108,0.525987120178592,0.412809099934086,,14.66
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.8147450395751741,0.44253412072813647,0.628458043433941,,0.12
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.5643984220907298,0.640352703530582,0.6370431893687708,,0.03
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.33888923710241503,0.5173015406284757,0.4212049129494216,,14.47
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.7179717291255754,0.647692800462395,0.8360464649674884,,0.02
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.5643984220907298,0.640352703530582,0.6370431893687708,,0.03
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.827936219636334,0.6161877847100949,0.7156264691785771,,0.22
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.4769732194626622,0.595382071865493,0.707401772145552,,1.27
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.49399303105334413,0.6140084666058762,0.7165182880732258,,1.36
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.2828629120069502,0.6116639856308153,0.5597771338803996,,6.48
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.4922451673207802,0.5312466355636232,0.6426968506822869,,1.55
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.3642664828914661,0.5940654587866221,0.5964797278977729,,6.91
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.2933047289741866,0.6329381204142956,0.5864722860415703,,6.66
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.2699799837352042,0.3590619885154587,0.3075918498424735,,3.75
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.8082237232503559,0.37834245108425135,0.48119098024070656,,0.2
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.8716605380315176,0.014640460157382629,0.24594719271036672,,4.3
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.8024853360896622,0.3698444436306796,0.5275922105187902,,0.11
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.6800756081525312,0.3697594948122036,0.6472139660159615,,0.03
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.6800756081525312,0.3697594948122036,0.6472139660159615,,0.03
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.6800756081525312,0.3697594948122036,0.6472139660159615,,0.02
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.7961125018233491,0.32084620665500285,0.4977990427779154,,0.19
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.24655279916608314,0.23449971644745338,0.3084285080645549,,4.05
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.3726207592978104,0.5792593626949163,0.6464363533907143,,1.38
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.3696592686542867,0.6071424010045974,0.6582488471719788,,1.09
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.28703559549650703,0.4313220692383871,0.2886011001083456,,3.84
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.35806656600419684,0.5731054611407803,0.6418212125587475,,1.52
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.8755172557247393,0.012568242658416051,0.24406164370913722,,3.25
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.8742463372024922,0.012861962632682689,0.24744118342268973,,3.5
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.26410232769512604,0.38576998184915967,0.3995584235476218,,3.81
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.8623337811175881,0.019089593726778986,0.23754277745248611,,9.75
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.8476222480497352,0.6806414427965821,0.7359689186931792,,0.08
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.8476222480497352,0.6806414427965821,0.7359689186931792,,0.09
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.7180900723208414,0.535887821000959,0.7513584402324021,,0.02
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.8316633676462822,0.5757795830174375,0.6790553692828267,,0.11
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.7180900723208414,0.535887821000959,0.7513584402324021,,0.02
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.7021729125575279,0.4745067193291904,0.7222430977112624,,0.03
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.8726653234122518,0.0,0.2385064995353861,,5.14
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.292844197013336,0.23395086730115022,0.3867128840255911,,1.08
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.22926890656350898,0.12839799955927855,0.34719439924645945,,1.09
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.2916766744116607,0.2399610365004773,0.3919742231924137,,0.95
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.26488043469058403,0.3401405377989184,0.4136969960882825,,3.8
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.2522628370565634,0.34742908598831346,0.4492948732240668,,3.39
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.49634465244988535,0.015746151025617605,0.08050113008419751,,2.11
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.5013898227972244,0.018781615142755448,0.1042025123115275,,1.75
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.822848552482918,0.31070344539295447,0.4830483761778263,,0.11
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.49358684039476214,0.013737338038925184,0.07826951276919274,,2.77
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.8509011203261104,0.009935265187873799,0.24105483654645335,,13.73
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.6705391190006575,0.3235798086658308,0.676912716598625,,0.02
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.6705391190006575,0.3235798086658308,0.6769127165986248,,0.02
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.8209861875087899,0.2830229907345788,0.5044683957640772,,0.08
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.6705391190006575,0.3235798086658308,0.676912716598625,,0.0
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.7981702069703961,0.31361613668410226,0.4821637458764079,,0.14
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.42776203616376834,0.26687301562885857,0.4171213200644298,,1.17
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.32324286448638934,0.15895138628421446,0.13949924605716807,,2.28
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.41260313172097385,0.2811848989562009,0.3615479246072054,,1.2
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.32254276631013556,0.19149140073631843,0.13610891403918046,,2.03
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.41291912613841975,0.42495788668807266,0.44642369619192307,,1.48
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.3282049114806145,0.2598662460719614,0.13307031139918277,,2.67
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.4954499199092669,0.013289870502103174,0.07237739427252067,,2.86
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.49376165623328366,0.02855920332997841,0.08889747818231188,,2.94
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.8494612819961844,0.6144158312954048,0.7225782861399686,,0.06
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.8494612819961844,0.6144158312954048,0.7225782861399686,,0.09
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.7172353714661406,0.40785789140422535,0.7538909356671685,,0.03
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.7172353714661406,0.40785789140422535,0.7538909356671685,,0.03
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.6683464825772517,0.3433903355104311,0.7006634990430669,,0.02
