part,setting,seed,method,onmi,modularity,acc_all,acc_clean,acc_bad,auroc_agree,ap_agree,auroc_conf,ap_conf,prevalence,n_both,n_bad,agree_mean_clean,agree_sd_clean,agree_mean_bad,agree_sd_bad,dprime,ovl,conf_mean_clean,conf_mean_bad,error,secs
A,A|n600|mis0.2|clo|shi,4,b:rank16,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,535,116,,,,,,,,,,0.19
A,A|n600|mis0.2|clo|shi,4,b:robust,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,535,116,,,,,,,,,,0.47
A,A|n600|mis0.2|clo|shi,4,b:alpha05,0.8708981856099934,0.4713281967841776,1.0,1.0,1.0,,,,,,535,116,,,,,,,,,,0.49
A,A|n600|mis0.2|clo|shi,4,b:concat05,0.6915923167149307,0.40673593770898114,0.9083333333333333,0.9045346062052506,0.9396551724137931,,,,,,535,116,,,,,,,,,,0.51
A,A|n600|mis0.2|clo|shi,4,b:text_only,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,535,116,,,,,,,,,,0.14
A,A|n600|mis0.2|clo|shi,4,b:image_only,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,535,116,,,,,,,,,,0.17
A,A|n600|mis0.2|clo|shi,4,b:structure_only,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,535,116,,,,,,,,,,0.01
A,A|n600|mis0.2|clo|shi,4,b:spectral,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,535,116,,,,,,,,,,0.08
A,A|n600|mis0.2|clo|shi,4,b:kmeans_content,0.0,-0.0016952497008794372,0.23333333333333334,0.24821002386634844,0.1724137931034483,,,,,,535,116,,,,,,,,,,0.09
A,A|n600|mis0.2|clo|shi,4,d:default,,,,,,0.5133528104682742,0.22255866953507233,0.5133528104682742,0.22255866953507233,0.21682242990654205,535,116,0.8129604419148959,0.14044483943519304,0.8127407892360126,0.12465690347427728,0.0016541889729437972,0.8179162208871698,0.618495751849813,0.6176203808363652,,0.0
A,A|n600|mis0.2|clo|shi,4,d:rank16,,,,,,0.5088264340383507,0.22452992508073844,0.5088264340383507,0.22452992508073844,0.21682242990654205,535,116,0.3824760299140969,0.3104124561890464,0.3755662651142621,0.30049495355999967,0.02261833578855115,0.7504114887663567,0.28106155491532797,0.27143239984674483,,0.02
A,A|n600|mis0.2|clo|shi,4,d:cons,,,,,,0.5133528104682742,0.22255866953507233,0.5250390914328039,0.22602534982731953,0.21682242990654205,535,116,0.8129604419148959,0.14044483943519304,0.8127407892360126,0.12465690347427728,0.0016541889729437972,0.8179162208871698,0.5054392033824068,0.48035322226527183,,0.44
A,A|n600|mis0.2|clo|shi,4,d:kmmatch,,,,,,0.5240412311743889,0.22538086309436617,,,0.21682242990654205,535,116,,,,,,,,,,0.05
A,A|n600|mis0.2|clo|shi,4,d:random,,,,,,0.5812073080404905,0.30709018074469513,,,0.21682242990654205,535,116,,,,,,,,,,0.0
A,A|n600|mis0.4|chi|shi,4,b:default,0.8544280259520202,0.4705937357394431,0.9983333333333333,0.9967845659163987,1.0,,,,,,537,226,,,,,,,,,,0.39
A,A|n600|mis0.4|chi|shi,4,b:rank16,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.22
A,A|n600|mis0.4|chi|shi,4,b:robust,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.45
A,A|n600|mis0.4|chi|shi,4,b:alpha05,0.8700695003942291,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.45
A,A|n600|mis0.4|chi|shi,4,b:concat05,0.8739176802938,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.49
A,A|n600|mis0.4|chi|shi,4,b:text_only,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.17
A,A|n600|mis0.4|chi|shi,4,b:image_only,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.23
A,A|n600|mis0.4|chi|shi,4,b:structure_only,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.03
A,A|n600|mis0.4|chi|shi,4,b:spectral,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.06
A,A|n600|mis0.4|chi|shi,4,b:kmeans_content,0.8387910821372354,0.4585630324318819,0.9883333333333333,1.0,1.0,,,,,,537,226,,,,,,,,,,0.08
A,A|n600|mis0.4|chi|shi,4,d:default,,,,,,0.617064564778192,0.5176512124097925,0.617064564778192,0.5176512124097925,0.4208566108007449,537,226,0.8418605272750558,0.11950222593932053,0.7969593050795075,0.14447383244222353,0.33867961574002114,0.7914805224369008,0.6455600086018692,0.6044174829689352,,0.01
A,A|n600|mis0.4|chi|shi,4,d:rank16,,,,,,0.951853854252625,0.9374355759486008,0.951853854252625,0.9374355759486008,0.4208566108007449,537,226,0.716535532388036,0.1741390914362268,0.17577318622686397,0.26675565384997807,2.4006275648817,0.20988532566940785,0.5229605474938878,0.16682850434055088,,0.0
A,A|n600|mis0.4|chi|shi,4,d:cons,,,,,,0.617064564778192,0.5176512124097925,0.681003329254759,0.6040788835752513,0.4208566108007449,537,226,0.8418605272750558,0.11950222593932053,0.7969593050795075,0.14447383244222353,0.33867961574002114,0.7914805224369008,0.576318567932044,0.3949775458988245,,0.39
A,A|n600|mis0.4|chi|shi,4,d:kmmatch,,,,,,1.0,1.0,,,0.4208566108007449,537,226,,,,,,,,,,0.03
A,A|n600|mis0.4|chi|shi,4,d:random,,,,,,0.5659448538827078,0.4775473719513752,,,0.4208566108007449,537,226,,,,,,,,,,0.02
A,A|n600|mis0.2|clo|slo,4,b:default,0.030725688472178492,0.0702356306647698,0.3433333333333333,0.3556085918854415,0.3017241379310345,,,,,,535,116,,,,,,,,,,0.47
A,A|n600|mis0.2|clo|slo,4,b:rank16,0.03235043791893455,0.07600212118791597,0.34,0.36754176610978523,0.25862068965517243,,,,,,535,116,,,,,,,,,,0.24
A,A|n600|mis0.2|clo|slo,4,b:robust,0.12415164342622753,0.08202198249556028,0.485,0.4988066825775656,0.45689655172413796,,,,,,535,116,,,,,,,,,,0.53
A,A|n600|mis0.2|clo|slo,4,b:alpha05,0.023419190571018156,0.0777982078827114,0.385,0.39618138424821003,0.3793103448275862,,,,,,535,116,,,,,,,,,,0.47
A,A|n600|mis0.2|clo|slo,4,b:concat05,0.0,0.07346742298903992,0.4033333333333333,0.38902147971360385,0.45689655172413796,,,,,,535,116,,,,,,,,,,0.48
A,A|n600|mis0.2|clo|slo,4,b:text_only,0.016237946342745335,0.07178131037254246,0.27,0.2840095465393795,0.22413793103448276,,,,,,535,116,,,,,,,,,,0.55
A,A|n600|mis0.2|clo|slo,4,b:image_only,0.006267078581111307,0.07291906234242415,0.28,0.28162291169451076,0.25862068965517243,,,,,,535,116,,,,,,,,,,0.8
A,A|n600|mis0.2|clo|slo,4,b:structure_only,0.10399969274156784,0.08488640558497221,0.44,0.4343675417661098,0.4224137931034483,,,,,,535,116,,,,,,,,,,0.06
A,A|n600|mis0.2|clo|slo,4,b:spectral,0.0,0.06450772277967282,0.37833333333333335,0.3818615751789976,0.3706896551724138,,,,,,535,116,,,,,,,,,,0.09
A,A|n600|mis0.2|clo|slo,4,b:kmeans_content,0.0,-0.0008438517391888105,0.23333333333333334,0.24821002386634844,0.1724137931034483,,,,,,535,116,,,,,,,,,,0.11
A,A|n600|mis0.2|clo|slo,4,d:default,,,,,,0.5133528104682742,0.22255866953507233,0.5133528104682742,0.22255866953507233,0.21682242990654205,535,116,0.8129604419148959,0.14044483943519304,0.8127407892360126,0.12465690347427728,0.0016541889729437972,0.8179162208871698,0.618495751849813,0.6176203808363652,,0.0
A,A|n600|mis0.2|clo|slo,4,d:rank16,,,,,,0.5088264340383507,0.22452992508073844,0.5088264340383507,0.22452992508073844,0.21682242990654205,535,116,0.3824760299140969,0.3104124561890464,0.3755662651142621,0.30049495355999967,0.02261833578855115,0.7504114887663567,0.28106155491532797,0.27143239984674483,,0.02
A,A|n600|mis0.2|clo|slo,4,d:cons,,,,,,0.5133528104682742,0.22255866953507233,0.5275080240309439,0.24647571284898015,0.21682242990654205,535,116,0.8129604419148959,0.14044483943519304,0.8127407892360126,0.12465690347427728,0.0016541889729437972,0.8179162208871698,0.505975525819456,0.47841598863489604,,0.39
A,A|n600|mis0.2|clo|slo,4,d:kmmatch,,,,,,0.5240412311743889,0.22538086309436617,,,0.21682242990654205,535,116,,,,,,,,,,0.05
A,A|n600|mis0.2|clo|slo,4,d:random,,,,,,0.5812073080404905,0.30709018074469513,,,0.21682242990654205,535,116,,,,,,,,,,0.01
A,A|n600|mis0.2|chi|slo,4,b:default,0.19118960147676944,0.07228822870396981,0.565,0.6109785202863962,0.4396551724137931,,,,,,535,116,,,,,,,,,,0.39
A,A|n600|mis0.2|chi|slo,4,b:rank16,0.2295465871504514,0.08163985601910607,0.6133333333333333,0.6778042959427207,0.4396551724137931,,,,,,535,116,,,,,,,,,,0.22
A,A|n600|mis0.2|chi|slo,4,b:robust,0.6728592935420246,0.09094233006067136,0.9516666666666667,1.0,0.8275862068965517,,,,,,535,116,,,,,,,,,,0.48
A,A|n600|mis0.2|chi|slo,4,b:alpha05,0.1972443364607418,0.0786896038730673,0.5516666666666666,0.6062052505966588,0.4224137931034483,,,,,,535,116,,,,,,,,,,0.36
A,A|n600|mis0.2|chi|slo,4,b:concat05,0.6880477234669352,0.08978682194137239,0.9516666666666667,1.0,0.8189655172413793,,,,,,535,116,,,,,,,,,,0.42
A,A|n600|mis0.2|chi|slo,4,b:text_only,0.024092357861567715,0.07580853847969447,0.325,0.34844868735083534,0.25862068965517243,,,,,,535,116,,,,,,,,,,1.31
A,A|n600|mis0.2|chi|slo,4,b:image_only,0.010465139020618963,0.07182873960705914,0.29833333333333334,0.32935560859188545,0.20689655172413793,,,,,,535,116,,,,,,,,,,1.08
A,A|n600|mis0.2|chi|slo,4,b:structure_only,0.10399969274156784,0.08488640558497221,0.44,0.4343675417661098,0.4224137931034483,,,,,,535,116,,,,,,,,,,0.08
A,A|n600|mis0.2|chi|slo,4,b:spectral,0.7219841519883579,0.08981327940306717,0.9416666666666667,1.0,0.7413793103448276,,,,,,535,116,,,,,,,,,,0.06
A,A|n600|mis0.2|chi|slo,4,b:kmeans_content,0.8349760159753565,0.09190789120860281,0.9866666666666667,1.0,1.0,,,,,,535,116,,,,,,,,,,0.08
A,A|n600|mis0.2|chi|slo,4,d:default,,,,,,0.8694551888733437,0.7321141005741578,0.8694551888733437,0.7321141005741578,0.21682242990654205,535,116,0.8952612786547062,0.07071951044637072,0.7112621449025743,0.1711096092877749,1.4054388965157774,0.3858941650892931,0.6940930551794507,0.5184348547427466,,0.02
A,A|n600|mis0.2|chi|slo,4,d:rank16,,,,,,0.9907826516336105,0.9666774421656049,0.9907826516336105,0.9666774421656049,0.21682242990654205,535,116,0.7769739022414536,0.14862690628180292,0.13404435888980892,0.22605493298638904,3.3608579964494103,0.07213398074232573,0.5809638219684652,0.14001695766109684,,0.0
A,A|n600|mis0.2|chi|slo,4,d:cons,,,,,,0.8694551888733437,0.7321141005741578,0.7105793761830302,0.3720336388009711,0.21682242990654205,535,116,0.8952612786547062,0.07071951044637072,0.7112621449025743,0.1711096092877749,1.4054388965157774,0.3858941650892931,0.5457438345266508,0.33477011494252873,,0.39
A,A|n600|mis0.2|chi|slo,4,d:kmmatch,,,,,,1.0,1.0,,,0.21682242990654205,535,116,,,,,,,,,,0.03
A,A|n600|mis0.2|chi|slo,4,d:random,,,,,,0.5812073080404905,0.30709018074469513,,,0.21682242990654205,535,116,,,,,,,,,,0.0
A,A|n600|mis0.4|clo|shi,4,b:default,0.5475332435435578,0.3852420565866148,0.845,0.8713826366559485,0.8053097345132744,,,,,,537,226,,,,,,,,,,0.41
A,A|n600|mis0.4|clo|shi,4,b:rank16,0.8739176802938,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.19
A,A|n600|mis0.4|clo|shi,4,b:robust,0.8671108478928786,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.42
A,A|n600|mis0.4|clo|shi,4,b:alpha05,0.5028653671883518,0.328871373990049,0.7716666666666666,0.7909967845659164,0.7389380530973452,,,,,,537,226,,,,,,,,,,0.42
A,A|n600|mis0.4|clo|shi,4,b:concat05,0.5136904674133832,0.3657155750382124,0.8133333333333334,0.8585209003215434,0.7654867256637168,,,,,,537,226,,,,,,,,,,0.48
A,A|n600|mis0.4|clo|shi,4,b:text_only,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.16
A,A|n600|mis0.4|clo|shi,4,b:image_only,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.17
A,A|n600|mis0.4|clo|shi,4,b:structure_only,0.8777050180109148,0.4713281967841776,1.0,1.0,1.0,,,,,,537,226,,,,,,,,,,0.03
A,A|n600|mis0.4|clo|shi,4,b:spectral,0.8719246216997008,0.4709716660969995,0.9983333333333333,1.0,0.995575221238938,,,,,,537,226,,,,,,,,,,0.08
A,A|n600|mis0.4|clo|shi,4,b:kmeans_content,0.0,0.0008492812951150126,0.21166666666666667,0.19292604501607716,0.24336283185840707,,,,,,537,226,,,,,,,,,,0.09
A,A|n600|mis0.4|clo|shi,4,d:default,,,,,,0.5139003499985773,0.4194572650090454,0.5139003499985773,0.4194572650090454,0.4208566108007449,537,226,0.7952479875143826,0.17638905482157188,0.8003365716004539,0.15926691329349274,-0.030280864377738265,0.8195088637851066,0.6030636501127594,0.6079256248201629,,0.0
A,A|n600|mis0.4|clo|shi,4,d:rank16,,,,,,0.5012662550152235,0.4294552363060917,0.5012662550152235,0.4294552363060917,0.4208566108007449,537,226,0.3686628705303149,0.32321254332732674,0.36433870489948383,0.3244266655501799,0.013353601736970599,0.8167060296502859,0.278514563734477,0.2739086814410169,,0.0
A,A|n600|mis0.4|clo|shi,4,d:cons,,,,,,0.5139003499985773,0.4194572650090454,0.5487294767094443,0.45678917983030787,0.4208566108007449,537,226,0.7952479875143826,0.17638905482157188,0.8003365716004539,0.15926691329349274,-0.030280864377738265,0.8195088637851066,0.5205463838364448,0.47172599392418435,,0.44
A,A|n600|mis0.4|clo|shi,4,d:kmmatch,,,,,,0.5560068861508694,0.4504283502375328,,,0.4208566108007449,537,226,,,,,,,,,,0.05
A,A|n600|mis0.4|clo|shi,4,d:random,,,,,,0.5659448538827078,0.4775473719513752,,,0.4208566108007449,537,226,,,,,,,,,,0.0
A,A|n600|mis0.4|chi|slo,4,b:default,0.07821800372016852,0.06854993937242324,0.4766666666666667,0.5498392282958199,0.4247787610619469,,,,,,537,226,,,,,,,,,,0.48
A,A|n600|mis0.4|chi|slo,4,b:rank16,0.12328180239071096,0.07941305497192475,0.5066666666666667,0.5627009646302251,0.4778761061946903,,,,,,537,226,,,,,,,,,,0.2
A,A|n600|mis0.4|chi|slo,4,b:robust,0.6133245221715313,0.09192933152293735,0.9466666666666667,1.0,0.9203539823008849,,,,,,537,226,,,,,,,,,,0.45
A,A|n600|mis0.4|chi|slo,4,b:alpha05,0.07202128068174174,0.07557976067645324,0.4483333333333333,0.4790996784565916,0.415929203539823,,,,,,537,226,,,,,,,,,,0.44
A,A|n600|mis0.4|chi|slo,4,b:concat05,0.17571617615214707,0.06991613983471558,0.4533333333333333,0.5273311897106109,0.38495575221238937,,,,,,537,226,,,,,,,,,,0.44
A,A|n600|mis0.4|chi|slo,4,b:text_only,0.04658219829146526,0.07974109698726013,0.36833333333333335,0.3858520900321543,0.37610619469026546,,,,,,537,226,,,,,,,,,,0.94
A,A|n600|mis0.4|chi|slo,4,b:image_only,0.01594549550291746,0.07147422560160993,0.2683333333333333,0.2540192926045016,0.26548672566371684,,,,,,537,226,,,,,,,,,,0.89
A,A|n600|mis0.4|chi|slo,4,b:structure_only,0.10399969274156784,0.08488640558497221,0.44,0.42765273311897106,0.43805309734513276,,,,,,537,226,,,,,,,,,,0.08
A,A|n600|mis0.4|chi|slo,4,b:spectral,0.8328992417805905,0.09499872154755634,0.985,1.0,0.9778761061946902,,,,,,537,226,,,,,,,,,,0.08
A,A|n600|mis0.4|chi|slo,4,b:kmeans_content,0.8387910821372354,0.09252009093899215,0.9883333333333333,1.0,1.0,,,,,,537,226,,,,,,,,,,0.09
A,A|n600|mis0.4|chi|slo,4,d:default,,,,,,0.617064564778192,0.5176512124097925,0.617064564778192,0.5176512124097925,0.4208566108007449,537,226,0.8418605272750558,0.11950222593932053,0.7969593050795075,0.14447383244222353,0.33867961574002114,0.7914805224369008,0.6455600086018692,0.6044174829689352,,0.0
A,A|n600|mis0.4|chi|slo,4,d:rank16,,,,,,0.951853854252625,0.9374355759486008,0.951853854252625,0.9374355759486008,0.4208566108007449,537,226,0.716535532388036,0.1741390914362268,0.17577318622686397,0.26675565384997807,2.4006275648817,0.20988532566940785,0.5229605474938878,0.16682850434055088,,0.0
A,A|n600|mis0.4|chi|slo,4,d:cons,,,,,,0.617064564778192,0.5176512124097925,0.5903167060296504,0.5085646043301949,0.4208566108007449,537,226,0.8418605272750558,0.11950222593932053,0.7969593050795075,0.14447383244222353,0.33867961574002114,0.7914805224369008,0.5380812976916063,0.4475960903447365,,0.45
A,A|n600|mis0.4|chi|slo,4,d:kmmatch,,,,,,1.0,1.0,,,0.4208566108007449,537,226,,,,,,,,,,0.05
A,A|n600|mis0.4|chi|slo,4,d:random,,,,,,0.5659448538827078,0.4775473719513752,,,0.4208566108007449,537,226,,,,,,,,,,0.0
A,A|n600|mis0.4|clo|slo,4,b:default,0.0,0.07123097143953996,0.3383333333333333,0.3183279742765273,0.3495575221238938,,,,,,537,226,,,,,,,,,,0.44
A,A|n600|mis0.4|clo|slo,4,b:rank16,0.0,0.06998060606190921,0.30833333333333335,0.29260450160771706,0.3053097345132743,,,,,,537,226,,,,,,,,,,0.2
A,A|n600|mis0.4|clo|slo,4,b:robust,0.10458983566252678,0.08614400127245704,0.4866666666666667,0.4919614147909968,0.4778761061946903,,,,,,537,226,,,,,,,,,,0.55
A,A|n600|mis0.4|clo|slo,4,b:alpha05,0.027471048673925358,0.07463374267347568,0.405,0.4115755627009646,0.3938053097345133,,,,,,537,226,,,,,,,,,,0.44
A,A|n600|mis0.4|clo|slo,4,b:concat05,0.0,0.07717262142491807,0.4033333333333333,0.42443729903536975,0.37168141592920356,,,,,,537,226,,,,,,,,,,0.48
A,A|n600|mis0.4|clo|slo,4,b:text_only,0.016143594018023677,0.07013054903156896,0.2866666666666667,0.2733118971061093,0.2831858407079646,,,,,,537,226,,,,,,,,,,0.53
A,A|n600|mis0.4|clo|slo,4,b:image_only,0.017048576747414446,0.07120654674580314,0.2633333333333333,0.2572347266881029,0.27876106194690264,,,,,,537,226,,,,,,,,,,0.67
A,A|n600|mis0.4|clo|slo,4,b:structure_only,0.10399969274156784,0.08488640558497221,0.44,0.42765273311897106,0.43805309734513276,,,,,,537,226,,,,,,,,,,0.08
A,A|n600|mis0.4|clo|slo,4,b:spectral,0.05100140526730468,0.060446641034855024,0.46166666666666667,0.4662379421221865,0.43805309734513276,,,,,,537,226,,,,,,,,,,0.11
A,A|n600|mis0.4|clo|slo,4,b:kmeans_content,0.0,-0.0035674871843121014,0.21166666666666667,0.19292604501607716,0.24336283185840707,,,,,,537,226,,,,,,,,,,0.08
A,A|n600|mis0.4|clo|slo,4,d:default,,,,,,0.5139003499985773,0.4194572650090454,0.5139003499985773,0.4194572650090454,0.4208566108007449,537,226,0.7952479875143826,0.17638905482157188,0.8003365716004539,0.15926691329349274,-0.030280864377738265,0.8195088637851066,0.6030636501127594,0.6079256248201629,,0.0
A,A|n600|mis0.4|clo|slo,4,d:rank16,,,,,,0.5012662550152235,0.4294552363060917,0.5012662550152235,0.4294552363060917,0.4208566108007449,537,226,0.3686628705303149,0.32321254332732674,0.36433870489948383,0.3244266655501799,0.013353601736970599,0.8167060296502859,0.278514563734477,0.2739086814410169,,0.02
A,A|n600|mis0.4|clo|slo,4,d:cons,,,,,,0.5139003499985773,0.4194572650090454,0.5266909484107788,0.43132297087500593,0.4208566108007449,537,226,0.7952479875143826,0.17638905482157188,0.8003365716004539,0.15926691329349274,-0.030280864377738265,0.8195088637851066,0.5112540192926045,0.48451327433628316,,0.41
A,A|n600|mis0.4|clo|slo,4,d:kmmatch,,,,,,0.5560068861508694,0.4504283502375328,,,0.4208566108007449,537,226,,,,,,,,,,0.05
A,A|n600|mis0.4|clo|slo,4,d:random,,,,,,0.5659448538827078,0.4775473719513752,,,0.4208566108007449,537,226,,,,,,,,,,0.0
B,B|crisismmd|q0.0,4,b:default,0.5493116525858651,0.5220553476794157,0.845,0.845,nan,,,,,,800,0,,,,,,,,,,0.84
B,B|crisismmd|q0.0,4,b:rank16,0.7091326833340112,0.44655374680977633,0.8125,0.8125,nan,,,,,,800,0,,,,,,,,,,0.31
B,B|crisismmd|q0.0,4,b:robust,0.6711496229011213,0.517849103440624,0.92875,0.92875,nan,,,,,,800,0,,,,,,,,,,0.92
B,B|crisismmd|q0.0,4,b:alpha05,0.662893245383947,0.37096767715570383,0.72375,0.72375,nan,,,,,,800,0,,,,,,,,,,0.95
B,B|crisismmd|q0.0,4,b:concat05,0.6646614027152244,0.3035636999436163,0.6,0.6,nan,,,,,,800,0,,,,,,,,,,0.97
B,B|crisismmd|q0.0,4,b:text_only,0.5928419673562474,0.5115193624920358,0.87375,0.87375,nan,,,,,,800,0,,,,,,,,,,0.33
B,B|crisismmd|q0.0,4,b:image_only,0.6547473018941881,0.4294559929975001,0.71375,0.71375,nan,,,,,,800,0,,,,,,,,,,0.7
B,B|crisismmd|q0.0,4,b:structure_only,0.5491887431801526,0.516106322896425,0.89375,0.89375,nan,,,,,,800,0,,,,,,,,,,0.05
B,B|crisismmd|q0.0,4,b:spectral,0.8788156780705653,0.5166905339443814,0.96875,0.96875,nan,,,,,,800,0,,,,,,,,,,0.11
B,B|crisismmd|q0.0,4,b:kmeans_content,0.40571927522390316,0.20297622979793467,0.605,0.605,nan,,,,,,800,0,,,,,,,,,,0.25
B,B|crisismmd|q0.0,4,d:default,,,,,,nan,nan,nan,nan,0.0,800,0,0.8410650684870249,0.14777091182233879,,,,,0.6415888145678664,,,0.0
B,B|crisismmd|q0.0,4,d:rank16,,,,,,nan,nan,nan,nan,0.0,800,0,0.6133121317582665,0.2847069787357056,,,,,0.4498322514014248,,,0.0
B,B|crisismmd|q0.0,4,d:cons,,,,,,nan,nan,nan,nan,0.0,800,0,0.8410650684870249,0.14777091182233879,,,,,0.499375,,,0.86
B,B|crisismmd|q0.0,4,d:kmmatch,,,,,,nan,nan,,,0.0,800,0,,,,,,,,,,0.11
B,B|crisismmd|q0.0,4,d:random,,,,,,nan,nan,,,0.0,800,0,,,,,,,,,,0.0
B,B|crisismmd|q0.1,4,b:default,0.2178035603042059,0.3402371886813837,0.51625,0.5173852573018081,0.5061728395061729,,,,,,800,81,,,,,,,,,,0.88
B,B|crisismmd|q0.1,4,b:rank16,0.7485257357690889,0.38332361112546354,0.70625,0.6995827538247567,0.7654320987654321,,,,,,800,81,,,,,,,,,,0.33
B,B|crisismmd|q0.1,4,b:robust,0.6701156676864286,0.5211572549795478,0.9325,0.9388038942976356,0.8765432098765432,,,,,,800,81,,,,,,,,,,0.97
B,B|crisismmd|q0.1,4,b:alpha05,0.563863234119749,0.5216988760212868,0.895,0.8998609179415855,0.8518518518518519,,,,,,800,81,,,,,,,,,,0.88
B,B|crisismmd|q0.1,4,b:concat05,0.6431093786683025,0.5339664503710748,0.90375,0.9095966620305981,0.8518518518518519,,,,,,800,81,,,,,,,,,,0.89
B,B|crisismmd|q0.1,4,b:text_only,0.5928419673562474,0.5115193624920358,0.87375,0.8831710709318498,0.7901234567901234,,,,,,800,81,,,,,,,,,,0.3
B,B|crisismmd|q0.1,4,b:image_only,0.6547473018941881,0.4287268169480278,0.71375,0.713490959666203,0.7160493827160493,,,,,,800,81,,,,,,,,,,0.72
B,B|crisismmd|q0.1,4,b:structure_only,0.5491887431801526,0.516106322896425,0.89375,0.8998609179415855,0.8395061728395061,,,,,,800,81,,,,,,,,,,0.05
B,B|crisismmd|q0.1,4,b:spectral,0.8659161954897804,0.5145463907040659,0.96625,0.9735744089012517,0.9012345679012346,,,,,,800,81,,,,,,,,,,0.12
B,B|crisismmd|q0.1,4,b:kmeans_content,0.41782778458184056,0.22248174141749663,0.6375,0.6397774687065368,0.6172839506172839,,,,,,800,81,,,,,,,,,,0.23
B,B|crisismmd|q0.1,4,d:default,,,,,,0.6877693641717749,0.16547195530378006,0.6877693641717749,0.16547195530378006,0.10125,800,81,0.8354207556873151,0.1572335740372618,0.7603095692400063,0.15144744148802516,0.4865734559213716,0.6069815759199162,0.6374213317228401,0.5645002574768644,,0.0
B,B|crisismmd|q0.1,4,d:rank16,,,,,,0.7928879273339171,0.2830324203129256,0.7928879273339171,0.2830324203129256,0.10125,800,81,0.609019336122993,0.2861201264868338,0.2786526164121954,0.30435865704173704,1.1184457373460654,0.4758666872714161,0.44695780358473497,0.22142080154685578,,0.0
B,B|crisismmd|q0.1,4,d:cons,,,,,,0.6877693641717749,0.16547195530378006,0.5724514500592386,0.11740114999636436,0.10125,800,81,0.8354207556873151,0.1572335740372618,0.7603095692400063,0.15144744148802516,0.4865734559213716,0.6069815759199162,0.5067292710217826,0.43409449549800433,,0.92
B,B|crisismmd|q0.1,4,d:kmmatch,,,,,,0.6252511203832483,0.13177730696798493,,,0.10125,800,81,,,,,,,,,,0.11
B,B|crisismmd|q0.1,4,d:random,,,,,,0.4591253283881934,0.0883045919012415,,,0.10125,800,81,,,,,,,,,,0.0
B,B|crisismmd|q0.2,4,b:default,0.5806655302506534,0.5229398224548988,0.8425,0.8612903225806452,0.7777777777777778,,,,,,800,180,,,,,,,,,,0.84
B,B|crisismmd|q0.2,4,b:rank16,0.7372328255927603,0.41191982987760895,0.7575,0.7516129032258064,0.7777777777777778,,,,,,800,180,,,,,,,,,,0.31
B,B|crisismmd|q0.2,4,b:robust,0.6613548416128525,0.5190629813732315,0.92875,0.9370967741935484,0.9,,,,,,800,180,,,,,,,,,,0.92
B,B|crisismmd|q0.2,4,b:alpha05,0.671161506112244,0.4790492521625829,0.8,0.8290322580645161,0.7,,,,,,800,180,,,,,,,,,,0.97
B,B|crisismmd|q0.2,4,b:concat05,0.6630739999231565,0.3161177109118399,0.65375,0.6612903225806451,0.6277777777777778,,,,,,800,180,,,,,,,,,,0.92
B,B|crisismmd|q0.2,4,b:text_only,0.5928419673562474,0.5115193624920358,0.87375,0.885483870967742,0.8333333333333334,,,,,,800,180,,,,,,,,,,0.36
B,B|crisismmd|q0.2,4,b:image_only,0.5478769812935559,0.5158942514411048,0.89375,0.9,0.8722222222222222,,,,,,800,180,,,,,,,,,,0.78
B,B|crisismmd|q0.2,4,b:structure_only,0.5491887431801526,0.516106322896425,0.89375,0.9,0.8722222222222222,,,,,,800,180,,,,,,,,,,0.06
B,B|crisismmd|q0.2,4,b:spectral,0.8726130904227585,0.5207838393602027,0.97,0.9725806451612903,0.9611111111111111,,,,,,800,180,,,,,,,,,,0.11
B,B|crisismmd|q0.2,4,b:kmeans_content,0.41812485542509537,0.22966794730938472,0.65,0.65,0.65,,,,,,800,180,,,,,,,,,,0.3
