rate,blend,method,seed,n_nodes,true_overlap_rate,n_true_overlap,auroc,ap,best_thr,best_f1,precision_at_best,recall_at_best,f1_at_0.2,precision_at_0.2,recall_at_0.2,second_comm_acc,n_eval_second,primary_onmi,primary_modularity,primary_f1,note,error,secs
0.3,0.5,always_overlap,3,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.5,always_no_overlap,3,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.5,nfmcd_default,4,300,0.2167,65,0.7770867430441899,0.5303838722888184,0.1,0.48611111111111105,0.4430379746835443,0.5384615384615384,0.2857142857142857,0.631578947368421,0.18461538461538463,0.6923,65,0.7252,0.428,0.9112,,,0.12
0.3,0.5,nfmcd_robust,4,300,0.2167,65,0.7372831423895254,0.4733038234952042,0.05,0.40579710144927533,0.3835616438356164,0.4307692307692308,0.18918918918918923,0.7777777777777778,0.1076923076923077,0.8769,65,0.7397,0.4257,0.9101,,,0.12
0.3,0.5,demon,4,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.19
0.3,0.5,slpa,4,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.24
0.3,0.5,always_overlap,4,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.5,always_no_overlap,4,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.7,nfmcd_default,0,300,0.2633,79,0.8570937625293545,0.711269531965127,0.1,0.6294416243654822,0.5254237288135594,0.7848101265822784,0.5333333333333333,0.7804878048780488,0.4050632911392405,0.7722,79,0.7325,0.3767,0.9174,,,0.14
0.3,0.7,nfmcd_robust,0,300,0.2633,79,0.8477003264791798,0.6867950906490872,0.05,0.595505617977528,0.5353535353535354,0.6708860759493671,0.3921568627450981,0.8695652173913043,0.25316455696202533,0.8861,79,0.7294,0.3713,0.9095,,,0.12
0.3,0.7,demon,0,300,0.2633,79,,,,0.418,0.2642,1.0,,,,,,,,,single fixed operating point,,0.17
0.3,0.7,slpa,0,300,0.2633,79,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.25
0.3,0.7,always_overlap,0,300,0.2633,79,,,,0.4169,0.2633,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.7,always_no_overlap,0,300,0.2633,79,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.7,nfmcd_default,1,300,0.2133,64,0.8250132415254238,0.6154819521292774,0.15,0.5689655172413792,0.6346153846153846,0.515625,0.45161290322580655,0.7241379310344828,0.328125,0.625,64,0.7484,0.4031,0.9238,,,0.16
0.3,0.7,nfmcd_robust,1,300,0.2133,64,0.8186573093220337,0.5803334518968096,0.1,0.4901960784313726,0.6578947368421053,0.390625,0.3209876543209877,0.7647058823529411,0.203125,0.8906,64,0.753,0.3935,0.9195,,,0.11
0.3,0.7,demon,1,300,0.2133,64,,,,0.3516,0.2133,1.0,,,,,,,,,single fixed operating point,,0.14
0.3,0.7,slpa,1,300,0.2133,64,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.24
0.3,0.7,always_overlap,1,300,0.2133,64,,,,0.3516,0.2133,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.7,always_no_overlap,1,300,0.2133,64,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.7,nfmcd_default,2,300,0.2167,65,0.8111292962356792,0.6183951345059578,0.15,0.5333333333333333,0.5818181818181818,0.49230769230769234,0.4631578947368421,0.7333333333333333,0.3384615384615385,0.6308,65,0.7364,0.3713,0.921,,,0.14
0.3,0.7,nfmcd_robust,2,300,0.2167,65,0.8234369885433714,0.6057330664689067,0.05,0.5521472392638037,0.45918367346938777,0.6923076923076923,0.4,0.85,0.26153846153846155,0.8,65,0.7578,0.3694,0.9226,,,0.11
0.3,0.7,demon,2,300,0.2167,65,,,,0.3581,0.2181,1.0,,,,,,,,,single fixed operating point,,0.19
0.3,0.7,slpa,2,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.23
0.3,0.7,always_overlap,2,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.7,always_no_overlap,2,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.7,nfmcd_default,3,300,0.2167,65,0.8667757774140754,0.6991866654523015,0.15,0.6141732283464566,0.6290322580645161,0.6,0.5,0.7741935483870968,0.36923076923076925,0.6154,65,0.747,0.3916,0.9226,,,0.12
0.3,0.7,nfmcd_robust,3,300,0.2167,65,0.8391489361702128,0.6402751243095941,0.05,0.540880503144654,0.4574468085106383,0.6615384615384615,0.28571428571428575,0.9166666666666666,0.16923076923076924,0.7385,65,0.765,0.3881,0.9189,,,0.14
0.3,0.7,demon,3,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.14
0.3,0.7,slpa,3,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.23
0.3,0.7,always_overlap,3,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.7,always_no_overlap,3,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.7,nfmcd_default,4,300,0.2167,65,0.8418985270049101,0.6799612481881624,0.1,0.5952380952380952,0.4854368932038835,0.7692307692307693,0.5154639175257733,0.78125,0.38461538461538464,0.7538,65,0.7582,0.4014,0.9287,,,0.12
0.3,0.7,nfmcd_robust,4,300,0.2167,65,0.8285433715220949,0.6428297347363114,0.1,0.5517241379310345,0.6274509803921569,0.49230769230769234,0.37037037037037035,0.9375,0.23076923076923078,0.9385,65,0.7703,0.3977,0.924,,,0.11
0.3,0.7,demon,4,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.19
0.3,0.7,slpa,4,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.23
0.3,0.7,always_overlap,4,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.7,always_no_overlap,4,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,1.0,nfmcd_default,0,300,0.2633,79,0.9273727017584055,0.786296919056049,0.15,0.7701863354037267,0.7560975609756098,0.7848101265822784,0.7391304347826088,0.864406779661017,0.6455696202531646,0.5949,79,0.7827,0.3571,0.9405,,,0.12
0.3,1.0,nfmcd_robust,0,300,0.2633,79,0.9354487656795922,0.8401940559988436,0.15,0.7724137931034484,0.8484848484848485,0.7088607594936709,0.7313432835820896,0.8909090909090909,0.620253164556962,0.7215,79,0.7923,0.3479,0.9431,,,0.14
0.3,1.0,demon,0,300,0.2633,79,,,,0.4169,0.2633,1.0,,,,,,,,,single fixed operating point,,0.19
0.3,1.0,slpa,0,300,0.2633,79,,,,0.2857,0.2805,0.2911,,,,,,,,,single fixed operating point,,0.24
0.3,1.0,always_overlap,0,300,0.2633,79,,,,0.4169,0.2633,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,1.0,always_no_overlap,0,300,0.2633,79,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,1.0,nfmcd_default,1,300,0.2133,64,0.8828787076271187,0.6579065119929337,0.15,0.6259541984732824,0.6119402985074627,0.640625,0.6055045871559632,0.7333333333333333,0.515625,0.5938,64,0.7738,0.3763,0.9368,,,0.12
0.3,1.0,nfmcd_robust,1,300,0.2133,64,0.907574152542373,0.7509361744642951,0.1,0.6821705426356589,0.676923076923077,0.6875,0.594059405940594,0.8108108108108109,0.46875,0.6719,64,0.7943,0.3679,0.9405,,,0.14
0.3,1.0,demon,1,300,0.2133,64,,,,0.3516,0.2133,1.0,,,,,,,,,single fixed operating point,,0.17
0.3,1.0,slpa,1,300,0.2133,64,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.22
0.3,1.0,always_overlap,1,300,0.2133,64,,,,0.3516,0.2133,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,1.0,always_no_overlap,1,300,0.2133,64,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,1.0,nfmcd_default,2,300,0.2167,65,0.8513256955810148,0.6757411250193828,0.15,0.5954198473282443,0.5909090909090909,0.6,0.5471698113207548,0.7073170731707317,0.4461538461538462,0.6154,65,0.7387,0.3575,0.923,,,0.11
0.3,1.0,nfmcd_robust,2,300,0.2167,65,0.9021931260229132,0.739333117575848,0.1,0.6268656716417911,0.6086956521739131,0.6461538461538462,0.5416666666666666,0.8387096774193549,0.4,0.6923,65,0.7834,0.3627,0.9331,,,0.12
0.3,1.0,demon,2,300,0.2167,65,,,,0.3571,0.2174,1.0,,,,,,,,,single fixed operating point,,0.16
0.3,1.0,slpa,2,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.25
0.3,1.0,always_overlap,2,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,1.0,always_no_overlap,2,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,1.0,nfmcd_default,3,300,0.2167,65,0.9023895253682488,0.7451931375902264,0.15,0.6717557251908397,0.6666666666666666,0.676923076923077,0.6019417475728156,0.8157894736842105,0.47692307692307695,0.5077,65,0.7643,0.3729,0.9312,,,0.12
0.3,1.0,nfmcd_robust,3,300,0.2167,65,0.9152209492635025,0.7777677172644737,0.1,0.6875,0.6984126984126984,0.676923076923077,0.5434782608695653,0.9259259259259259,0.38461538461538464,0.5846,65,0.8055,0.3735,0.9385,,,0.11
0.3,1.0,demon,3,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.17
0.3,1.0,slpa,3,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.22
0.3,1.0,always_overlap,3,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,1.0,always_no_overlap,3,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,1.0,nfmcd_default,4,300,0.2167,65,0.9089361702127658,0.7351856564779201,0.1,0.6629834254143646,0.5172413793103449,0.9230769230769231,0.6491228070175438,0.7551020408163265,0.5692307692307692,0.5385,65,0.7749,0.3877,0.9384,,,0.14
0.3,1.0,nfmcd_robust,4,300,0.2167,65,0.9152209492635024,0.7638402779418054,0.1,0.6470588235294118,0.6197183098591549,0.676923076923077,0.6262626262626263,0.9117647058823529,0.47692307692307695,0.6154,65,0.8114,0.3895,0.9441,,,0.11
0.3,1.0,demon,4,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.17
0.3,1.0,slpa,4,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.24
0.3,1.0,always_overlap,4,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,1.0,always_no_overlap,4,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.0,nfmcd_default,1,300,0.3067,92,0.4905413879598662,0.29931770548092873,0.05,0.4056939501779359,0.30158730158730157,0.6195652173913043,0.0,0.0,0.0,0.3152,92,0.6564,0.5047,0.8648,,,0.12
0.4,0.0,nfmcd_robust,1,300,0.3067,92,0.4909594481605351,0.31009307644324113,0.05,0.2517482517482518,0.35294117647058826,0.1956521739130435,0.0,0.0,0.0,0.3478,92,0.6701,0.5047,0.8672,,,0.12
0.4,0.0,demon,1,300,0.3067,92,,,,0.473,0.3098,1.0,,,,,,,,,single fixed operating point,,0.12
0.4,0.0,slpa,1,300,0.3067,92,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.16
0.4,0.0,always_overlap,1,300,0.3067,92,,,,0.4694,0.3067,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.0,always_no_overlap,1,300,0.3067,92,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.0,nfmcd_default,0,300,0.3367,101,0.48281009005423153,0.32861506972449145,0.05,0.4229390681003584,0.33146067415730335,0.5841584158415841,0.0,0.0,0.0,0.2079,101,0.6477,0.4942,0.8558,,,0.12
0.4,0.0,nfmcd_robust,0,300,0.3367,101,0.5228618339220856,0.35514869680534583,0.05,0.18055555555555555,0.3023255813953488,0.12871287128712872,0.0,0.0,0.0,0.1782,101,0.6546,0.4942,0.8571,,,0.12
0.4,0.0,demon,0,300,0.3367,101,,,,0.505,0.3378,1.0,,,,,,,,,single fixed operating point,,0.12
0.4,0.0,slpa,0,300,0.3367,101,,,,0.4382,0.3667,0.5446,,,,,,,,,single fixed operating point,,0.2
0.4,0.0,always_overlap,0,300,0.3367,101,,,,0.5037,0.3367,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.0,always_no_overlap,0,300,0.3367,101,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.0,nfmcd_default,2,300,0.3033,91,0.46690151953309844,0.2851874063247993,0.05,0.4166666666666667,0.30456852791878175,0.6593406593406593,0.040816326530612256,0.2857142857142857,0.02197802197802198,0.1978,91,0.6336,0.4782,0.8598,,,0.11
0.4,0.0,nfmcd_robust,2,300,0.3033,91,0.46548188653451805,0.2876106940910544,0.05,0.15602836879432624,0.22,0.12087912087912088,0.0,0.0,0.0,0.1758,91,0.6662,0.4782,0.8674,,,0.11
0.4,0.0,demon,2,300,0.3033,91,,,,0.4611,0.3017,0.978,,,,,,,,,single fixed operating point,,0.12
0.4,0.0,slpa,2,300,0.3033,91,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.22
0.4,0.0,always_overlap,2,300,0.3033,91,,,,0.4655,0.3033,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.0,always_no_overlap,2,300,0.3033,91,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.0,nfmcd_default,3,300,0.3233,97,0.5702605251129957,0.37870476021194877,0.05,0.48322147651006714,0.3582089552238806,0.7422680412371134,0.02,0.3333333333333333,0.010309278350515464,0.2474,97,0.6412,0.4878,0.858,,,0.11
0.4,0.0,nfmcd_robust,3,300,0.3233,97,0.5302422426489259,0.3496461578803982,0.05,0.2649006622516556,0.37037037037037035,0.20618556701030927,0.0,0.0,0.0,0.2887,97,0.6482,0.4878,0.8593,,,0.14
0.4,0.0,demon,3,300,0.3233,97,,,,0.4342,0.3188,0.6804,,,,,,,,,single fixed operating point,,0.2
0.4,0.0,slpa,3,300,0.3233,97,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.19
0.4,0.0,always_overlap,3,300,0.3233,97,,,,0.4887,0.3233,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.0,always_no_overlap,3,300,0.3233,97,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.0,nfmcd_default,4,300,0.3167,95,0.4807188703465982,0.30092484969884564,0.05,0.38735177865612647,0.310126582278481,0.5157894736842106,0.0,0.0,0.0,0.2632,95,0.6392,0.512,0.8584,,,0.12
0.4,0.0,nfmcd_robust,4,300,0.3167,95,0.4962772785622593,0.30835713614030424,0.05,0.2222222222222222,0.32653061224489793,0.16842105263157894,0.0,0.0,0.0,0.3474,95,0.6494,0.512,0.8609,,,0.12
0.4,0.0,demon,4,300,0.3167,95,,,,0.4757,0.3142,0.9789,,,,,,,,,single fixed operating point,,0.14
0.4,0.0,slpa,4,300,0.3167,95,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.2
0.4,0.0,always_overlap,4,300,0.3167,95,,,,0.481,0.3167,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.0,always_no_overlap,4,300,0.3167,95,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.3,nfmcd_default,0,300,0.3367,101,0.628439225832131,0.4784778478895405,0.05,0.5157232704402516,0.3778801843317972,0.8118811881188119,0.12844036697247707,0.875,0.06930693069306931,0.5446,101,0.6578,0.4269,0.8643,,,0.12
0.4,0.3,nfmcd_robust,0,300,0.3367,101,0.6351559779093486,0.4882299766746885,0.05,0.3975903614457831,0.5076923076923077,0.32673267326732675,0.05714285714285714,0.75,0.0297029702970297,0.604,101,0.648,0.4264,0.8578,,,0.11
0.4,0.3,demon,0,300,0.3367,101,,,,0.505,0.3378,1.0,,,,,,,,,single fixed operating point,,0.14
0.4,0.3,slpa,0,300,0.3367,101,,,,0.4,0.3853,0.4158,,,,,,,,,single fixed operating point,,0.2
0.4,0.3,always_overlap,0,300,0.3367,101,,,,0.5037,0.3367,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.3,always_no_overlap,0,300,0.3367,101,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.3,nfmcd_default,1,300,0.3067,92,0.6467913879598661,0.4672532195043342,0.05,0.47648902821316613,0.33480176211453744,0.8260869565217391,0.15384615384615383,0.6666666666666666,0.08695652173913043,0.6087,92,0.658,0.4386,0.8725,,,0.14
0.4,0.3,nfmcd_robust,1,300,0.3067,92,0.6238503344481605,0.43675969450472624,0.05,0.38554216867469876,0.43243243243243246,0.34782608695652173,0.06122448979591836,0.5,0.03260869565217391,0.7609,92,0.6497,0.4377,0.8656,,,0.12
0.4,0.3,demon,1,300,0.3067,92,,,,0.4691,0.3074,0.9891,,,,,,,,,single fixed operating point,,0.14
0.4,0.3,slpa,1,300,0.3067,92,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.2
0.4,0.3,always_overlap,1,300,0.3067,92,,,,0.4694,0.3067,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.3,always_no_overlap,1,300,0.3067,92,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.3,nfmcd_default,2,300,0.3033,91,0.664914033335086,0.4296722982539545,0.05,0.4921135646687697,0.34513274336283184,0.8571428571428571,0.09523809523809525,0.35714285714285715,0.054945054945054944,0.5495,91,0.617,0.406,0.8599,,,0.14
0.4,0.3,nfmcd_robust,2,300,0.3033,91,0.6324202113675799,0.38967945279598076,0.05,0.35802469135802467,0.4084507042253521,0.31868131868131866,0.04166666666666668,0.4,0.02197802197802198,0.6593,91,0.6482,0.4053,0.8653,,,0.12
0.4,0.3,demon,2,300,0.3033,91,,,,0.4679,0.3054,1.0,,,,,,,,,single fixed operating point,,0.14
0.4,0.3,slpa,2,300,0.3033,91,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.22
0.4,0.3,always_overlap,2,300,0.3033,91,,,,0.4655,0.3033,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.3,always_no_overlap,2,300,0.3033,91,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.3,nfmcd_default,3,300,0.3233,97,0.7117464831648976,0.4974157427295888,0.05,0.5498489425981873,0.3888888888888889,0.9381443298969072,0.17543859649122806,0.5882352941176471,0.10309278350515463,0.5876,97,0.6296,0.4112,0.8629,,,0.11
0.4,0.3,nfmcd_robust,3,300,0.3233,97,0.660606368391651,0.42438551598317914,0.05,0.4021739130434782,0.42528735632183906,0.38144329896907214,0.0196078431372549,0.2,0.010309278350515464,0.701,97,0.6384,0.4112,0.8584,,,0.11
0.4,0.3,demon,3,300,0.3233,97,,,,0.4935,0.3299,0.9794,,,,,,,,,single fixed operating point,,0.16
0.4,0.3,slpa,3,300,0.3233,97,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.2
0.4,0.3,always_overlap,3,300,0.3233,97,,,,0.4887,0.3233,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.3,always_no_overlap,3,300,0.3233,97,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.3,nfmcd_default,4,300,0.3167,95,0.636816431322208,0.4433039339560335,0.05,0.5087108013937282,0.3802083333333333,0.7684210526315789,0.1320754716981132,0.6363636363636364,0.07368421052631578,0.6842,95,0.6572,0.4355,0.8697,,,0.12
0.4,0.3,nfmcd_robust,4,300,0.3167,95,0.6187933247753531,0.41860468758422864,0.05,0.3373493975903614,0.39436619718309857,0.29473684210526313,0.0792079207920792,0.6666666666666666,0.042105263157894736,0.7053,95,0.6595,0.4355,0.8674,,,0.11
0.4,0.3,demon,4,300,0.3167,95,,,,0.481,0.3167,1.0,,,,,,,,,single fixed operating point,,0.14
0.4,0.3,slpa,4,300,0.3167,95,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.2
0.4,0.3,always_overlap,4,300,0.3167,95,,,,0.481,0.3167,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.3,always_no_overlap,4,300,0.3167,95,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.5,nfmcd_default,0,300,0.3367,101,0.7522762326483905,0.6232641868179407,0.1,0.5727272727272728,0.5294117647058824,0.6237623762376238,0.23529411764705885,0.7777777777777778,0.13861386138613863,0.6337,101,0.6507,0.3846,0.8688,,,0.12
0.4,0.5,nfmcd_robust,0,300,0.3367,101,0.752425493805662,0.601612409384639,0.05,0.5789473684210527,0.6179775280898876,0.5445544554455446,0.1946902654867257,0.9166666666666666,0.10891089108910891,0.7228,101,0.6759,0.3855,0.8735,,,0.12
0.4,0.5,demon,0,300,0.3367,101,,,,0.5037,0.3367,1.0,,,,,,,,,single fixed operating point,,0.19
0.4,0.5,slpa,0,300,0.3367,101,,,,0.4141,0.373,0.4653,,,,,,,,,single fixed operating point,,0.25
0.4,0.5,always_overlap,0,300,0.3367,101,,,,0.5037,0.3367,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.5,always_no_overlap,0,300,0.3367,101,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.5,nfmcd_default,1,300,0.3067,92,0.7463942307692308,0.5696351254992672,0.1,0.5980392156862744,0.5446428571428571,0.6630434782608695,0.2522522522522523,0.7368421052631579,0.15217391304347827,0.8043,92,0.6635,0.3972,0.8795,,,0.14
0.4,0.5,nfmcd_robust,1,300,0.3067,92,0.7347930602006689,0.5268336419358111,0.05,0.47513812154696133,0.48314606741573035,0.4673913043478261,0.099009900990099,0.5555555555555556,0.05434782608695652,0.8696,92,0.6557,0.398,0.8704,,,0.12
0.4,0.5,demon,1,300,0.3067,92,,,,0.4694,0.3067,1.0,,,,,,,,,single fixed operating point,,0.17
0.4,0.5,slpa,1,300,0.3067,92,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.2
0.4,0.5,always_overlap,1,300,0.3067,92,,,,0.4694,0.3067,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.5,always_no_overlap,1,300,0.3067,92,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.5,nfmcd_default,2,300,0.3033,91,0.7432567432567432,0.5666125520221906,0.1,0.5523809523809524,0.48739495798319327,0.6373626373626373,0.2702702702702703,0.75,0.16483516483516483,0.6813,91,0.643,0.3717,0.874,,,0.16
0.4,0.5,nfmcd_robust,2,300,0.3033,91,0.7170198222829802,0.5019078609538654,0.05,0.4555555555555556,0.4606741573033708,0.45054945054945056,0.12121212121212123,0.75,0.06593406593406594,0.7802,91,0.6587,0.3718,0.8718,,,0.12
0.4,0.5,demon,2,300,0.3033,91,,,,0.4627,0.302,0.989,,,,,,,,,single fixed operating point,,0.17
0.4,0.5,slpa,2,300,0.3033,91,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.22
0.4,0.5,always_overlap,2,300,0.3033,91,,,,0.4655,0.3033,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.5,always_no_overlap,2,300,0.3033,91,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.5,nfmcd_default,3,300,0.3233,97,0.8259103143568127,0.6846350876452276,0.1,0.6413502109704642,0.5428571428571428,0.7835051546391752,0.4090909090909091,0.7714285714285715,0.27835051546391754,0.6701,97,0.662,0.3755,0.8838,,,0.14
0.4,0.5,nfmcd_robust,3,300,0.3233,97,0.7693870296074349,0.6057107183239747,0.05,0.5615763546798029,0.5377358490566038,0.5876288659793815,0.1308411214953271,0.7,0.07216494845360824,0.7835,97,0.6602,0.3751,0.8693,,,0.11
0.4,0.5,demon,3,300,0.3233,97,,,,0.4887,0.3233,1.0,,,,,,,,,single fixed operating point,,0.16
0.4,0.5,slpa,3,300,0.3233,97,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.25
0.4,0.5,always_overlap,3,300,0.3233,97,,,,0.4887,0.3233,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.5,always_no_overlap,3,300,0.3233,97,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.5,nfmcd_default,4,300,0.3167,95,0.7579460847240052,0.5274119394104492,0.05,0.568561872909699,0.4166666666666667,0.8947368421052632,0.2741935483870968,0.5862068965517241,0.17894736842105263,0.6526,95,0.6374,0.3916,0.8728,,,0.12
0.4,0.5,nfmcd_robust,4,300,0.3167,95,0.73596919127086,0.5205036499728861,0.05,0.45901639344262296,0.4772727272727273,0.4421052631578947,0.09615384615384616,0.5555555555555556,0.05263157894736842,0.7579,95,0.6502,0.3958,0.8666,,,0.11
0.4,0.5,demon,4,300,0.3167,95,,,,0.481,0.3167,1.0,,,,,,,,,single fixed operating point,,0.17
0.4,0.5,slpa,4,300,0.3167,95,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.2
0.4,0.5,always_overlap,4,300,0.3167,95,,,,0.481,0.3167,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.5,always_no_overlap,4,300,0.3167,95,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.7,nfmcd_default,0,300,0.3367,101,0.8093437484451962,0.7135667581900539,0.1,0.6311475409836065,0.5384615384615384,0.7623762376237624,0.5479452054794521,0.8888888888888888,0.39603960396039606,0.6931,101,0.7339,0.3487,0.9128,,,0.14
0.4,0.7,nfmcd_robust,0,300,0.3367,101,0.8325289815413702,0.7174113941425901,0.05,0.6359447004608296,0.5948275862068966,0.6831683168316832,0.42424242424242425,0.9032258064516129,0.27722772277227725,0.7921,101,0.7127,0.3484,0.8974,,,0.16
0.4,0.7,demon,0,300,0.3367,101,,,,0.505,0.3378,1.0,,,,,,,,,single fixed operating point,,0.19
0.4,0.7,slpa,0,300,0.3367,101,,,,0.3575,0.3491,0.3663,,,,,,,,,single fixed operating point,,0.25
0.4,0.7,always_overlap,0,300,0.3367,101,,,,0.5037,0.3367,1.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.7,always_no_overlap,0,300,0.3367,101,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.4,0.7,nfmcd_default,1,300,0.3067,92,0.7806229096989966,0.6385431967996931,0.1,0.5982142857142857,0.5075757575757576,0.7282608695652174,0.42748091603053434,0.717948717948718,0.30434782608695654,0.7174,92,0.6613,0.3673,0.8893,,,0.12
0.4,0.7,nfmcd_robust,1,300,0.3067,92,0.8079535953177257,0.6396513957941773,0.05,0.6039603960396039,0.5545454545454546,0.6630434782608695,0.26785714285714285,0.75,0.16304347826086957,0.7935,92,0.6682,0.3707,0.8821,,,0.12
