dataset,scheme,p,method,seed,k_used,onmi,modularity,f1,frac_nocontent,mean_conf,mean_alpha,acc_overall,acc_affected,acc_background,n_affected,n_background,error,secs
crisismmd,by_degree_low,0.60,nfmcd_robust,0,7,0.5516185489433555,0.5148876127971004,0.754941916112676,0.4275,0.09895204935560414,0.21926643454892286,0.89125,0.695,0.9566666666666667,200.0,600.0,,0.17
crisismmd,by_degree_low,0.60,nfmcd_robust,1,7,0.5479109345699812,0.5151495538864197,0.7510059026405619,0.44375,0.09701004596888739,0.21790703217822113,0.8925,0.695,0.9583333333333334,200.0,600.0,,0.17
crisismmd,by_degree_low,0.60,spectral_graph+content,0,7,0.5158261339765857,0.5198583225453294,0.6916409965828179,0.4275,nan,nan,0.88625,0.615,0.9766666666666667,200.0,600.0,,0.12
crisismmd,by_degree_low,0.60,nfmcd_robust,2,7,0.6649227143460654,0.4651783188753929,0.7197675375180994,0.4375,0.08279984187680853,0.2079598893137659,0.81625,0.71,0.8516666666666667,200.0,600.0,,0.2
crisismmd,by_degree_low,0.60,spectral_graph+content,1,7,0.5048078862264769,0.5154786014295432,0.6854925542938887,0.44375,nan,nan,0.88,0.6,0.9733333333333334,200.0,600.0,,0.17
crisismmd,by_degree_low,0.60,spectral_graph+content,2,7,0.49852001523973644,0.5139360106493424,0.6840286123880934,0.4375,nan,nan,0.88125,0.62,0.9683333333333334,200.0,600.0,,0.17
crisismmd,by_degree_low,0.80,nfmcd_full,0,7,0.550308616076015,0.5143623081624583,0.7514676970237462,0.575,0.1342583563755339,0.24398084946287368,0.89125,0.695,0.9566666666666667,200.0,600.0,,0.16
crisismmd,by_degree_low,0.80,nfmcd_full,1,7,0.5461700729764156,0.5137958359776024,0.7506921971954321,0.58,0.12280425352627333,0.23596297746839126,0.89,0.695,0.955,200.0,600.0,,0.12
crisismmd,by_degree_low,0.60,kmeans_content,0,7,0.050017591962170815,0.03886540976501821,0.170562641528611,0.4275,nan,nan,0.235,0.295,0.215,200.0,600.0,,0.23
crisismmd,by_degree_low,0.80,nfmcd_full,2,7,0.5506348923514589,0.5129829860455811,0.7552021170306421,0.58875,0.11379046195640569,0.22965332336948394,0.89,0.695,0.955,200.0,600.0,,0.14
crisismmd,by_degree_low,0.60,kmeans_content,1,7,0.08385723522800359,0.04832877945200384,0.17951827206983204,0.44375,nan,nan,0.2525,0.3,0.23666666666666666,200.0,600.0,,0.31
crisismmd,by_degree_low,0.80,nfmcd_robust,0,7,0.5475344689275405,0.514100367073139,0.7541684723413153,0.575,0.07197866558706209,0.20038506591094343,0.89,0.695,0.955,200.0,600.0,,0.12
crisismmd,by_degree_low,0.80,nfmcd_robust,1,7,0.5506348923514589,0.5156027316343045,0.7533779579899882,0.58,0.05856088468776553,0.19099261928143585,0.8925,0.695,0.9583333333333334,200.0,600.0,,0.12
crisismmd,by_degree_low,0.60,kmeans_content,2,7,0.07858886290711342,0.04817220469928421,0.1848430073848951,0.4375,nan,nan,0.25375,0.295,0.24,200.0,600.0,,0.33
crisismmd,by_degree_low,0.80,spectral_graph+content,0,7,0.5365735293942313,0.527680219841412,0.7043077981162889,0.575,nan,nan,0.8975,0.63,0.9866666666666667,200.0,600.0,,0.12
crisismmd,by_degree_low,0.80,nfmcd_robust,2,7,0.549721691733297,0.51556614522916,0.7553957763059976,0.58875,0.05461222892830124,0.18822856024981086,0.8925,0.695,0.9583333333333334,200.0,600.0,,0.17
crisismmd,by_degree_low,0.80,spectral_graph+content,1,7,0.5260786081834223,0.5228328872330014,0.7010993913014969,0.58,nan,nan,0.8925,0.625,0.9816666666666667,200.0,600.0,,0.16
crisismmd,by_degree_low,0.80,spectral_graph+content,2,7,0.5920450829605282,0.5207064201003743,0.712853261863865,0.58875,nan,nan,0.89375,0.635,0.98,200.0,600.0,,0.16
crisismmd,by_degree_low,0.80,kmeans_content,2,7,0.04522162876979685,0.03391528379189617,0.1406740990733706,0.58875,nan,nan,0.22375,0.295,0.2,200.0,600.0,,0.31
crisismmd,by_degree_low,0.80,kmeans_content,1,7,0.045017921233713176,0.03469955909302699,0.137571980984861,0.58,nan,nan,0.22375,0.295,0.2,200.0,600.0,,0.36
crisismmd,by_degree_low,0.80,kmeans_content,0,7,0.0690373806798803,0.0447768231378032,0.16045906580584482,0.575,nan,nan,0.2375,0.295,0.21833333333333332,200.0,600.0,,0.41
crisismmd,by_degree_high,0.20,nfmcd_full,0,7,0.5887965327732614,0.5217410058211501,0.6336990321846647,0.04375,0.43929970409659125,0.45750979286761395,0.8775,0.99,0.84,200.0,600.0,,0.47
crisismmd,by_degree_high,0.20,nfmcd_full,2,7,0.6354910514716228,0.5146625509715144,0.7386356071877309,0.05125,0.41233956897445745,0.4386376982821203,0.905,0.98,0.88,200.0,600.0,,0.49
crisismmd,by_degree_high,0.20,spectral_graph+content,0,7,0.872064686614315,0.5159363603224976,0.9551192228332941,0.04375,nan,nan,0.9675,0.99,0.96,200.0,600.0,,0.11
crisismmd,by_degree_high,0.20,nfmcd_full,1,7,0.633658310345335,0.5143510540252555,0.7365552299495898,0.0575,0.43406718582022935,0.4538470300741605,0.925,0.99,0.9033333333333333,200.0,600.0,,0.53
crisismmd,by_degree_high,0.20,nfmcd_robust,0,7,0.6668482325989027,0.5220502226541096,0.7541052855285136,0.04375,0.30825519189609174,0.36577863432726415,0.9325,0.99,0.9133333333333333,200.0,600.0,,0.31
crisismmd,by_degree_high,0.20,nfmcd_robust,1,7,0.6898286365723818,0.4653805586495136,0.6958808342305671,0.0575,0.3056274194738597,0.3639391936317017,0.8425,0.925,0.815,200.0,600.0,,0.33
crisismmd,by_degree_high,0.20,nfmcd_robust,2,7,0.6517205968567579,0.5195751282898426,0.7454215821039293,0.05125,0.283744559872175,0.3486211919105225,0.92,0.985,0.8983333333333333,200.0,600.0,,0.31
crisismmd,by_degree_high,0.20,spectral_graph+content,1,7,0.8631216116881162,0.5125220475450899,0.951360472805867,0.0575,nan,nan,0.96375,1.0,0.9516666666666667,200.0,600.0,,0.14
crisismmd,by_degree_high,0.20,spectral_graph+content,2,7,0.8785212985314814,0.5169570980157115,0.9552705639546345,0.05125,nan,nan,0.97,0.995,0.9616666666666667,200.0,600.0,,0.16
crisismmd,by_degree_high,0.20,kmeans_content,0,7,0.23498425657677002,0.05531621803589701,0.4237988967776173,0.04375,nan,nan,0.4,0.335,0.4216666666666667,200.0,600.0,,0.34
crisismmd,by_degree_high,0.20,kmeans_content,1,7,0.2398899259915297,0.06996941845103663,0.43031649961317997,0.0575,nan,nan,0.405,0.225,0.465,200.0,600.0,,0.36
crisismmd,by_degree_high,0.40,nfmcd_full,0,7,0.6285972463187343,0.5226414832266707,0.7326544051840613,0.19125,0.2707051270172694,0.33949358891208853,0.925,0.99,0.9033333333333333,200.0,600.0,,0.28
crisismmd,by_degree_high,0.40,nfmcd_full,1,7,0.6194155370856957,0.521049817714355,0.7314480170781866,0.22125,0.28502996807053144,0.349520977649372,0.92,0.99,0.8966666666666666,200.0,600.0,,0.28
crisismmd,by_degree_high,0.40,nfmcd_full,2,7,0.6311740119719608,0.5177164384998427,0.7343450394930303,0.22125,0.2647041069861278,0.33529287489028947,0.92875,0.98,0.9116666666666666,200.0,600.0,,0.25
crisismmd,by_degree_high,0.20,kmeans_content,2,7,0.21339210536281805,0.058545025815693805,0.42937058170841474,0.05125,nan,nan,0.39875,0.275,0.44,200.0,600.0,,0.41
crisismmd,by_degree_high,0.40,spectral_graph+content,1,7,0.865539039370351,0.5107965038206959,0.9527188095550422,0.22125,nan,nan,0.96375,0.995,0.9533333333333334,200.0,600.0,,0.11
crisismmd,by_degree_high,0.40,spectral_graph+content,0,7,0.9103962795507956,0.5237680474628384,0.971709758767401,0.19125,nan,nan,0.98,1.0,0.9733333333333334,200.0,600.0,,0.12
crisismmd,by_degree_high,0.40,nfmcd_robust,0,7,0.6464108185340243,0.5242225639928441,0.7402439261013495,0.19125,0.17919908307340368,0.27543935815138254,0.93375,0.99,0.915,200.0,600.0,,0.22
crisismmd,by_degree_high,0.40,spectral_graph+content,2,7,0.8893795612748709,0.5213325308450171,0.9628721417568528,0.22125,nan,nan,0.975,1.0,0.9666666666666667,200.0,600.0,,0.12
crisismmd,by_degree_high,0.40,nfmcd_robust,1,7,0.6356329418774496,0.5248243883930769,0.7388764694610636,0.22125,0.1928428517471991,0.28498999622303933,0.93375,0.99,0.915,200.0,600.0,,0.22
crisismmd,by_degree_high,0.40,nfmcd_robust,2,7,0.6355147062095915,0.5230545393478734,0.7394355205122878,0.22125,0.17529996427402972,0.27270997499182076,0.93,0.985,0.9116666666666666,200.0,600.0,,0.23
crisismmd,by_degree_high,0.60,nfmcd_full,2,7,0.6139438344154129,0.5247236032015468,0.7226793884802536,0.4425,0.17124650131537675,0.2698725509207637,0.92375,0.99,0.9016666666666666,200.0,600.0,,0.14
crisismmd,by_degree_high,0.40,kmeans_content,0,7,0.1423070522758364,0.02282295095944866,0.3662857722553365,0.19125,nan,nan,0.335,0.335,0.335,200.0,600.0,,0.27
crisismmd,by_degree_high,0.60,nfmcd_full,0,7,0.62044313426899,0.522518587211677,0.7268228160202002,0.435,0.18942203677109812,0.28259542573976865,0.9225,0.99,0.9,200.0,600.0,,0.22
crisismmd,by_degree_high,0.60,nfmcd_full,1,7,0.6206657437295674,0.5229355341684182,0.729659226645392,0.45375,0.1886105007507126,0.28202735052549877,0.92375,0.99,0.9016666666666666,200.0,600.0,,0.22
crisismmd,by_degree_high,0.40,kmeans_content,1,7,0.1814142106709955,0.037431678706013535,0.3902152942037675,0.22125,nan,nan,0.3625,0.275,0.39166666666666666,200.0,600.0,,0.3
crisismmd,by_degree_high,0.40,kmeans_content,2,7,0.14219708653641594,0.03600244511819583,0.37121683002132644,0.22125,nan,nan,0.3375,0.375,0.325,200.0,600.0,,0.28
crisismmd,by_degree_high,0.60,spectral_graph+content,0,7,0.9122583548743565,0.5269214232375173,0.9725054598882591,0.435,nan,nan,0.9825,1.0,0.9766666666666667,200.0,600.0,,0.09
crisismmd,by_degree_high,0.60,spectral_graph+content,1,7,0.9186343497422624,0.5292518454588573,0.9729163992866947,0.45375,nan,nan,0.98375,1.0,0.9783333333333334,200.0,600.0,,0.11
crisismmd,by_degree_high,0.60,spectral_graph+content,2,7,0.8648807235945749,0.5181944464723739,0.9520431812041287,0.4425,nan,nan,0.97,1.0,0.96,200.0,600.0,,0.11
crisismmd,by_degree_high,0.60,nfmcd_robust,1,7,0.6254038318320005,0.5247676575007088,0.7318449682003053,0.45375,0.12213347235406122,0.2354934306478428,0.92875,0.99,0.9083333333333333,200.0,600.0,,0.2
crisismmd,by_degree_high,0.60,nfmcd_robust,2,7,0.6205955207710826,0.5256319877889682,0.7290359842663463,0.4425,0.10727525258778467,0.22509267681144923,0.92375,0.99,0.9016666666666666,200.0,600.0,,0.19
crisismmd,by_degree_high,0.60,nfmcd_robust,0,7,0.6368531336306584,0.5255973886385343,0.7337255579058377,0.435,0.12216323626716909,0.23551426538701833,0.93,0.99,0.91,200.0,600.0,,0.22
crisismmd,by_degree_high,0.60,kmeans_content,0,7,0.28455668800331624,0.03154528382411061,0.5055532344145153,0.435,nan,nan,0.41,0.465,0.39166666666666666,200.0,600.0,,0.22
crisismmd,by_degree_high,0.80,nfmcd_full,0,7,0.6131404969473575,0.5236441682797248,0.7173829400191372,0.595,0.13917703421105934,0.2474239239477415,0.925,0.99,0.9033333333333333,200.0,600.0,,0.16
crisismmd,by_degree_high,0.80,nfmcd_full,2,7,0.620800742581075,0.5147748831588363,0.7624551449041342,0.5875,0.12000882540889152,0.23400617778622398,0.9075,0.98,0.8833333333333333,200.0,600.0,,0.16
crisismmd,by_degree_high,0.80,nfmcd_full,1,7,0.6167966822336657,0.5241040608566842,0.7262748718283946,0.57375,0.14225577388507957,0.24957904171955567,0.915,0.99,0.89,200.0,600.0,,0.2
crisismmd,by_degree_high,0.60,kmeans_content,1,7,0.13908824967210776,0.037090791308509286,0.3578112150860629,0.45375,nan,nan,0.36875,0.45,0.3416666666666667,200.0,600.0,,0.26
crisismmd,by_degree_high,0.60,kmeans_content,2,7,0.12709847545388553,0.02884251282542809,0.34662549684166144,0.4425,nan,nan,0.3625,0.455,0.33166666666666667,200.0,600.0,,0.3
crisismmd,by_degree_high,0.80,nfmcd_robust,0,7,0.6243861474546376,0.5147996924650121,0.7799337951858006,0.595,0.08517885994624333,0.20962520196237025,0.9025,0.98,0.8766666666666667,200.0,600.0,,0.16
crisismmd,by_degree_high,0.80,nfmcd_robust,2,7,0.6177111409270825,0.5147433171866448,0.7898774299080765,0.5875,0.0657713515664526,0.1960399460965168,0.90125,0.98,0.875,200.0,600.0,,0.16
crisismmd,by_degree_high,0.80,spectral_graph+content,1,7,0.8955280900693124,0.5271475519051058,0.9655322925340891,0.57375,nan,nan,0.97875,1.0,0.9716666666666667,200.0,600.0,,0.12
crisismmd,by_degree_high,0.80,spectral_graph+content,0,7,0.876081119085564,0.5206600647694423,0.9568634874534093,0.595,nan,nan,0.9725,1.0,0.9633333333333334,200.0,600.0,,0.14
crisismmd,by_degree_high,0.80,nfmcd_robust,1,7,0.6253096739822923,0.5129665859646015,0.7872999398538727,0.57375,0.08323799025171855,0.20826659317620297,0.90125,0.98,0.875,200.0,600.0,,0.2
crisismmd,by_degree_high,0.80,spectral_graph+content,2,7,0.894123342143284,0.525009830635276,0.9632382792902107,0.5875,nan,nan,0.9775,1.0,0.97,200.0,600.0,,0.09
crisismmd,by_degree_high,0.80,kmeans_content,0,7,0.22810640543363103,0.04698805191345218,0.4478094962752473,0.595,nan,nan,0.4125,0.46,0.39666666666666667,200.0,600.0,,0.25
crisismmd,by_degree_high,0.80,kmeans_content,2,7,0.2673085067511718,0.03735503342959881,0.46906158881897525,0.5875,nan,nan,0.40375,0.46,0.385,200.0,600.0,,0.24
crisismmd,by_degree_high,0.80,kmeans_content,1,7,0.13064511478755314,0.04395324203034502,0.3372931259107683,0.57375,nan,nan,0.37375,0.46,0.345,200.0,600.0,,0.33
crisismmd,by_typical,0.20,nfmcd_robust,1,7,0.6212539005225604,0.521729479743829,0.7360840365888768,0.0575,0.28480177669578205,0.3493612436870474,0.905,0.83,0.93,200.0,600.0,,0.3
crisismmd,by_typical,0.20,nfmcd_full,2,7,0.6103192397443634,0.5156918861561604,0.740107462925805,0.0475,0.4094023628005383,0.4365816539603768,0.90375,0.9,0.905,200.0,600.0,,0.51
crisismmd,by_typical,0.20,nfmcd_full,0,7,0.5550218708094016,0.5176480560193297,0.6390172752959661,0.05625,0.4232717038492823,0.44629019269449755,0.87,0.86,0.8733333333333333,200.0,600.0,,0.53
crisismmd,by_typical,0.20,nfmcd_robust,0,7,0.680847414123353,0.4625039133228944,0.6912377901515079,0.05625,0.28412745903964765,0.34888922132775335,0.835,0.785,0.8516666666666667,200.0,600.0,,0.34
crisismmd,by_typical,0.20,nfmcd_full,1,7,0.5547947289458964,0.5171913639683778,0.6343221748182352,0.0575,0.43149950317008257,0.4520496522190578,0.88,0.845,0.8916666666666667,200.0,600.0,,0.58
crisismmd,by_typical,0.20,nfmcd_robust,2,7,0.6680617961552413,0.4519869430253238,0.6859702018633994,0.0475,0.26547795391737566,0.33583456774216297,0.81625,0.805,0.82,200.0,600.0,,0.3
crisismmd,by_typical,0.20,spectral_graph+content,0,7,0.8133533309351355,0.5170120926750168,0.9232518216556685,0.05625,nan,nan,0.95625,0.945,0.96,200.0,600.0,,0.16
crisismmd,by_typical,0.20,spectral_graph+content,1,7,0.7822784096706312,0.5050653239909212,0.9101249554211585,0.0575,nan,nan,0.945,0.975,0.935,200.0,600.0,,0.16
crisismmd,by_typical,0.20,spectral_graph+content,2,7,0.7727773493426975,0.5017625275804806,0.9028678023266218,0.0475,nan,nan,0.9375,0.95,0.9333333333333333,200.0,600.0,,0.16
crisismmd,by_typical,0.20,kmeans_content,0,7,0.11708693050267271,0.052768934029460986,0.3380608379450309,0.05625,nan,nan,0.34625,0.365,0.34,200.0,600.0,,0.38
crisismmd,by_typical,0.40,nfmcd_full,1,7,0.5730270646853333,0.5154265562745978,0.7120308520218648,0.205,0.2649451854468618,0.3354616298128032,0.905,0.89,0.91,200.0,600.0,,0.25
crisismmd,by_typical,0.40,nfmcd_full,2,7,0.5998642236189333,0.5204148793751033,0.7154378036758798,0.22625,0.2447412896111643,0.321318902727815,0.9125,0.87,0.9266666666666666,200.0,600.0,,0.25
crisismmd,by_typical,0.40,nfmcd_full,0,7,0.5919643597115964,0.518206495511461,0.7125551809653972,0.215,0.27355154788649755,0.3414860835205482,0.91125,0.88,0.9216666666666666,200.0,600.0,,0.28
crisismmd,by_typical,0.20,kmeans_content,2,7,0.0880228488340764,0.0462839361918033,0.3192613179000718,0.0475,nan,nan,0.345,0.185,0.3983333333333333,200.0,600.0,,0.44
crisismmd,by_typical,0.20,kmeans_content,1,7,0.13813016846685233,0.05771460436833729,0.37553409754620165,0.0575,nan,nan,0.36375,0.365,0.36333333333333334,200.0,600.0,,0.45
crisismmd,by_typical,0.40,spectral_graph+content,0,7,0.5755506770030798,0.4925388208115856,0.7562916042163587,0.215,nan,nan,0.88625,0.815,0.91,200.0,600.0,,0.16
crisismmd,by_typical,0.40,spectral_graph+content,1,7,0.547978112831318,0.49456764052327806,0.7904485734034994,0.205,nan,nan,0.89875,0.845,0.9166666666666666,200.0,600.0,,0.11
crisismmd,by_typical,0.40,spectral_graph+content,2,7,0.5666841695041872,0.4920133488291785,0.7194342782574494,0.22625,nan,nan,0.86375,0.735,0.9066666666666666,200.0,600.0,,0.12
crisismmd,by_typical,0.40,nfmcd_robust,0,7,0.6075323396587664,0.5225620976306025,0.7221820055957756,0.215,0.16797692738744704,0.2675838491712129,0.92375,0.88,0.9383333333333334,200.0,600.0,,0.27
crisismmd,by_typical,0.40,nfmcd_robust,2,7,0.6072428030880059,0.5240148435794164,0.7215208560281848,0.22625,0.1428227977587035,0.24997595843109238,0.91375,0.86,0.9316666666666666,200.0,600.0,,0.26
crisismmd,by_typical,0.40,nfmcd_robust,1,7,0.5929779319889897,0.5237937562632515,0.7240497222959661,0.205,0.16066525203685797,0.26246567642580054,0.91125,0.855,0.93,200.0,600.0,,0.3
crisismmd,by_typical,0.60,nfmcd_full,0,7,0.5919811594690653,0.5203931660025819,0.7061271769689009,0.43,0.17969910136181488,0.2757893709532704,0.9125,0.885,0.9216666666666666,200.0,600.0,,0.2
crisismmd,by_typical,0.60,nfmcd_full,1,7,0.599086779058485,0.5214212251605189,0.7124779226224466,0.44375,0.17334327648587355,0.2713402935401114,0.9125,0.865,0.9283333333333333,200.0,600.0,,0.22
crisismmd,by_typical,0.40,kmeans_content,1,7,0.02068578305001667,0.018051175866979605,0.22441959165713077,0.205,nan,nan,0.27375,0.205,0.2966666666666667,200.0,600.0,,0.28
crisismmd,by_typical,0.40,kmeans_content,2,7,0.033941624411552906,0.012144782927147518,0.22692816838297977,0.22625,nan,nan,0.24875,0.185,0.27,200.0,600.0,,0.34
crisismmd,by_typical,0.60,nfmcd_full,2,7,0.5938000962149272,0.5118504182083405,0.7585611219570215,0.46,0.15494796232512012,0.25846357362758404,0.8975,0.85,0.9133333333333333,200.0,600.0,,0.27
crisismmd,by_typical,0.40,kmeans_content,0,7,0.08255844000478552,0.013688858918763574,0.28481690407577603,0.215,nan,nan,0.3,0.255,0.315,200.0,600.0,,0.42
crisismmd,by_typical,0.60,nfmcd_robust,1,7,0.5500718153412933,0.5131548522003365,0.760115236577831,0.44375,0.08967108776142098,0.21276976143299464,0.89125,0.845,0.9066666666666666,200.0,600.0,,0.19
crisismmd,by_typical,0.60,nfmcd_robust,0,7,0.6754132336030234,0.4705465004841998,0.7234862401145709,0.43,0.09517659667905436,0.21662361767533803,0.82625,0.795,0.8366666666666667,200.0,600.0,,0.23
crisismmd,by_typical,0.60,nfmcd_robust,2,7,0.5502267192652119,0.5127854738458244,0.7595456241491977,0.46,0.08161710059794963,0.20713197041856468,0.89125,0.845,0.9066666666666666,200.0,600.0,,0.19
crisismmd,by_typical,0.60,spectral_graph+content,0,7,0.5383068679596952,0.5116129098927255,0.7199574663588699,0.43,nan,nan,0.89375,0.795,0.9266666666666666,200.0,600.0,,0.12
crisismmd,by_typical,0.60,spectral_graph+content,2,7,0.48633595405965735,0.498488326719401,0.6142641620432517,0.46,nan,nan,0.8575,0.845,0.8616666666666667,200.0,600.0,,0.14
crisismmd,by_typical,0.60,spectral_graph+content,1,7,0.4461525393048025,0.49314669064983274,0.6222238082395891,0.44375,nan,nan,0.84875,0.825,0.8566666666666667,200.0,600.0,,0.17
crisismmd,by_typical,0.80,nfmcd_full,0,7,0.5527918351638664,0.5090754994044303,0.7530337375582439,0.5725,0.13225484390769401,0.24257839073538576,0.88125,0.835,0.8966666666666666,200.0,600.0,,0.16
crisismmd,by_typical,0.80,nfmcd_full,1,7,0.5514866277835342,0.5124535604722236,0.7617352712108045,0.595,0.12123682309920746,0.23486577616944515,0.8925,0.85,0.9066666666666666,200.0,600.0,,0.12
crisismmd,by_typical,0.80,nfmcd_full,2,7,0.5462326877768822,0.5098755263139509,0.7526106784997643,0.5875,0.11598781393326053,0.23119146975328234,0.885,0.845,0.8983333333333333,200.0,600.0,,0.2
crisismmd,by_typical,0.60,kmeans_content,1,7,0.012270598131663424,-0.007874235309617008,0.16186477462330862,0.44375,nan,nan,0.23625,0.225,0.24,200.0,600.0,,0.31
crisismmd,by_typical,0.80,nfmcd_robust,0,7,0.549721691733297,0.5141654235168208,0.7551758670165852,0.5725,0.06546084464779396,0.19582259125345572,0.88875,0.845,0.9033333333333333,200.0,600.0,,0.16
crisismmd,by_typical,0.80,nfmcd_robust,1,7,0.5472081926520965,0.5131153162908322,0.7559989111454147,0.595,0.0646874666013757,0.19528122662096295,0.89125,0.845,0.9066666666666666,200.0,600.0,,0.16
crisismmd,by_typical,0.60,kmeans_content,0,7,0.010004887463333167,0.0007226913235747926,0.1579518485133796,0.43,nan,nan,0.22875,0.215,0.23333333333333334,200.0,600.0,,0.38
crisismmd,by_typical,0.60,kmeans_content,2,7,0.012558904765697765,0.0033666186643548073,0.17417605165532718,0.46,nan,nan,0.24625,0.23,0.25166666666666665,200.0,600.0,,0.41
crisismmd,by_typical,0.80,spectral_graph+content,0,7,0.48595690931337077,0.49689739335355754,0.6023449529065145,0.5725,nan,nan,0.845,0.82,0.8533333333333334,200.0,600.0,,0.11
crisismmd,by_typical,0.80,nfmcd_robust,2,7,0.549721691733297,0.5129351036662925,0.7562499808726538,0.5875,0.05628910953328686,0.18940237667330082,0.89,0.85,0.9033333333333333,200.0,600.0,,0.19
crisismmd,by_typical,0.80,spectral_graph+content,2,7,0.4293691733697993,0.5055140879415017,0.6541712561791556,0.5875,nan,nan,0.85875,0.83,0.8683333333333333,200.0,600.0,,0.16
